DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,2.548709505640411,0.0,0.763727468434412
3.258096538021482,2.9050606772491223,0.0,0.0
3.258096538021482,2.834515888263074,0.0,0.0
3.258096538021482,2.48498931331329,0.0,0.6966579175543571
3.258096538021482,3.633059393122365,0.0,0.6576240207927384
3.258096538021482,2.223343386120037,0.15415067982725825,0.539834183186223
3.258096538021482,2.4115746181213384,0.2876820724517809,1.187431050272124
3.258096538021482,3.048034805261985,0.4054651081081644,0.12635673578706802
3.258096538021482,2.654727659698042,0.5108256237659906,0.0
3.258096538021482,2.526924804974431,0.6061358035703155,0.4923866206763136
3.258096538021482,2.3098163316964313,0.6931471805599453,0.0
