DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,3.2354865444359864,0.0,0.20304759212125761
3.258096538021482,3.8015909514339734,0.0,0.5107006962068792
3.258096538021482,2.442596905204085,0.0,0.4081851439004254
3.258096538021482,2.047878225947408,0.0,0.25922433801731415
3.258096538021482,1.4599014766381737,0.0,0.17033142251729166
3.258096538021482,2.337778818892669,0.15415067982725825,0.3498991262123947
3.258096538021482,3.2009659336214944,0.2876820724517809,1.0838542788938184
3.258096538021482,2.4437126773508013,0.4054651081081644,0.40264473178232224
3.258096538021482,3.2785360843683766,0.5108256237659906,0.3076446136858646
3.258096538021482,3.134717917945793,0.6061358035703155,0.9180576994042464
3.258096538021482,2.1778503232291753,0.6931471805599453,0.9280625005225646
