DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,1.8811100619297085,0.0,0.659109633140994
3.258096538021482,3.6127592342168864,0.0,0.12914008085465978
3.258096538021482,2.390352955265741,0.0,0.9850679767508075
3.258096538021482,1.2716204400604467,0.0,0.7204203367849404
3.258096538021482,5.157615850995731,0.0,1.0359824015139325
3.258096538021482,1.7437658032637258,0.15415067982725825,1.087000261158151
3.258096538021482,3.2655861842833045,0.2876820724517809,0.6391357727221485
3.258096538021482,1.7693947390138831,0.4054651081081644,0.5784344070532357
3.258096538021482,2.7589897901200207,0.5108256237659906,0.7823237424829446
3.258096538021482,1.5327743478088507,0.6061358035703155,0.379799017593629
3.258096538021482,1.9979134046660376,0.6931471805599453,0.01892547596370614
