DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,1.9747177811748635,0.0,0.46484858370199633
3.258096538021482,2.8929777658103344,0.0,0.49703736635985996
3.258096538021482,1.6093800462694676,0.0,0.2666703233343782
3.258096538021482,2.5488326128980776,0.0,0.7385075155817094
3.258096538021482,3.3693549986046074,0.0,0.0023701945428593607
3.258096538021482,2.8831344300120043,0.15415067982725825,1.0485572330884934
3.258096538021482,3.7617990278962425,0.2876820724517809,1.4480606685987838
3.258096538021482,3.066097451440862,0.4054651081081644,0.5748163507357701
3.258096538021482,1.919478637153066,0.5108256237659906,0.06677471826778575
3.258096538021482,1.8475035918296752,0.6061358035703155,0.0
3.258096538021482,2.3816633118041257,0.6931471805599453,0.6960153913573759
