DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,2.894542814973105,0.0,0.5434128014648776
3.258096538021482,1.8863502683056361,0.0,0.6579464652087864
3.258096538021482,1.7675412100440755,0.0,0.08939389287106497
3.258096538021482,2.621200367660648,0.0,0.14517688485097585
3.258096538021482,2.748583870063092,0.0,0.9509101577815444
3.258096538021482,3.3717352517072303,0.15415067982725825,0.38007690830611385
3.258096538021482,2.6420291911946596,0.2876820724517809,0.809221566381767
3.258096538021482,2.267330380405122,0.4054651081081644,0.11844684047030424
3.258096538021482,2.195517412421799,0.5108256237659906,0.26619035730149415
3.258096538021482,2.8438929614299067,0.6061358035703155,0.9709160133135004
3.258096538021482,2.6809708806181733,0.6931471805599453,0.6421595531318655
