DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,2.5447705141123564,0.0,0.4326973928324736
3.258096538021482,2.7579741004968406,0.0,0.5474789948684258
3.258096538021482,2.5391997667540642,0.0,0.5375832331993078
3.258096538021482,2.505628073514626,0.0,0.0
3.258096538021482,2.08781758389225,0.0,0.4991837870638865
3.258096538021482,1.6254575269334564,0.15415067982725825,0.5879668519258803
3.258096538021482,2.5396630862444534,0.2876820724517809,0.548427392589501
3.258096538021482,3.4693484059263175,0.4054651081081644,0.34170501705304757
3.258096538021482,2.034717576490272,0.5108256237659906,0.44998331201915986
3.258096538021482,3.0118282663437106,0.6061358035703155,0.5355887733966647
3.258096538021482,2.795411845108748,0.6931471805599453,0.30696713624921146
