DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,3.728810379689556,0.0,1.0945004490761336
3.258096538021482,2.0814187614005895,0.0,0.9621817827932208
3.258096538021482,1.9291764693042053,0.0,1.0269421057521906
3.258096538021482,1.6864078466977728,0.0,0.4464083493362711
3.258096538021482,2.2073272140114555,0.0,0.0
3.258096538021482,2.8979224688546124,0.15415067982725825,0.6410678515756937
3.258096538021482,1.5622162426144954,0.2876820724517809,0.12051014296733326
3.258096538021482,2.998320360872105,0.4054651081081644,0.9904757969369516
3.258096538021482,3.59633065236745,0.5108256237659906,0.09698368661902651
3.258096538021482,2.561011644600099,0.6061358035703155,0.8493505808675696
3.258096538021482,2.4373907913854014,0.6931471805599453,0.49953411025770533
