S1905_Actual,S1905_Simulated
0.0,1.528042598680665
0.0,0.3652776998394922
0.0,1.973626130235456
0.0,2.967348875488952
0.0,3.288392277547933
0.0,1.9871699666182603
0.0,0.7993803930209747
0.0,1.6464834050623076
0.0,2.028453826568651
0.0,1.1422423481444253
0.0,2.7821179631621895
0.0,0.7489895029348531
0.0,0.543066603162595
0.0,2.8084651245097696
0.0,0.3551119160517042
0.0,1.5892639619834876
0.0,2.1221593145076363
0.0,1.2974306772916915
0.0,0.0
0.0,1.0033137320770202
0.0,0.32171654733117827
0.0,0.6437408100930544
0.0,0.5404169863744365
0.0,1.2366123132960731
