S1905_Actual,S1905_Simulated
0.0,1.528042598680665
0.0,3.517822322406704
0.0,1.819453143989953
0.0,1.702885454288387
0.0,1.5001812391103666
0.0,0.0
0.0,0.3419569480124902
0.0,0.0
0.0,2.40755765785426
0.0,0.30746130384408166
0.0,3.333985508411657
0.0,2.108303671820489
0.0,1.2094586851797635
0.0,1.8327027179398965
0.0,1.5706210575195965
0.0,1.378560586610824
0.0,1.0769410735304343
0.0,2.0818104245785065
0.0,2.7497047679339044
0.0,2.770370205723582
0.0,2.888248382541512
0.0,2.84528220599116
0.0,2.3773141000870397
0.0,1.933283918107173
