S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.0794415416798357,2.192246286688818,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9985288301111271,1.5749249081075742,3.784189633918261,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.4849066497880004,3.0944630585136337
5.043425116919247,5.315677992463842,2.0794415416798357,2.0383619428980335,2.3978952727983707,3.609542714689548,2.1972245773362196,2.169252491177644,0.0,0.9441164236230785,1.1451323043030026,0.0,3.784189633918261,4.059779677269502,4.248495242049359,4.574517383841669,4.1588830833596715,1.1030002199886932,0.6931471805599453,0.5504264642411696,1.3862943611198906,1.2886989741752317,0.0,0.0,3.4339872044851463,4.493282938889871,2.4849066497880004,2.725129773289551
5.043425116919247,4.829327530561478,2.0794415416798357,2.11822608574691,2.3978952727983707,3.349941960676923,2.1972245773362196,3.388252621173925,0.0,1.1145277191510674,1.2729656758128873,1.0384411645965907,3.784189633918261,2.517847262279566,4.248495242049359,4.046049316491226,4.1588830833596715,2.9827080251127964,0.6931471805599453,0.3758569485895803,1.3862943611198906,1.2273236189577552,0.0,0.0,3.4339872044851463,3.468633733036592,2.4849066497880004,3.1458861047782123
5.043425116919247,5.029690186854979,2.0794415416798357,3.3187103750694114,2.3978952727983707,3.4813123824203855,2.1972245773362196,1.0180067266124957,0.0,1.661940197905741,1.3862943611198906,2.6027923301339655,3.784189633918261,3.574845507326267,4.248495242049359,4.1275723532941,4.1588830833596715,1.9566636611646266,0.6931471805599453,0.6636102978104026,1.3862943611198906,1.6994581786964333,0.0,0.0,3.4339872044851463,3.448327228696783,2.4849066497880004,2.742736281789518
5.043425116919247,4.629725801302274,2.0794415416798357,2.16527022928815,2.3978952727983707,2.7984417042081002,2.1972245773362196,1.9154777331287214,0.0,1.554733973046484,1.3470736479666094,1.2557005438987696,3.7876800388580296,5.06310035683861,4.248495242049359,4.08384878443883,4.1588830833596715,1.111957425026891,0.6931471805599453,1.0165863016170744,1.3862943611198906,1.3600648942911409,0.0,0.0,3.4339872044851463,3.344257727579075,2.4912964478867714,2.32695154702565
5.043425116919247,4.863082252763183,2.0794415416798357,1.3342526098709513,2.3978952727983707,2.9679041703946805,2.1972245773362196,2.208186843143861,0.0,1.0071770393507404,1.3062516534463542,0.5912981432587106,3.7911583032343543,3.6407198158269054,4.248495242049359,4.337869073854485,4.1588830833596715,1.978234591009631,0.6931471805599453,0.46667185730125627,1.3862943611198906,1.9058566243119146,0.0,0.0,3.4339872044851463,3.8103976281075145,2.4976456755654297,3.4093770769612988
5.043425116919247,5.0993556431121325,2.0794415416798357,1.8699439791332042,2.3978952727983707,4.008767180477056,2.1972245773362196,1.4339697212587708,0.0,0.474984252908489,1.2636920390275583,0.0,3.7946245112108405,2.9648821882062295,4.248495242049359,4.322282185235854,4.1588830833596715,1.175415458987025,0.6931471805599453,0.1779327426783056,1.3862943611198906,1.4258148440890446,0.0,0.0,3.4339872044851463,3.382901108296031,2.503954844758695,3.395634858087143
5.043425116919247,4.858328115645647,2.0794415416798357,2.5447000453087467,2.3978952727983707,2.5893645282774753,2.1972245773362196,0.5029415741831091,0.0,1.2625921971967444,1.2192402764567245,2.436979534716765,3.7980787460789283,3.8263724582917704,4.248495242049359,3.6351087608755757,4.1588830833596715,4.9196552495768024,0.6931471805599453,1.038024984809685,1.3862943611198906,0.634813046886969,0.0,0.0,3.4339872044851463,3.100462283054442,2.5102244577722903,2.75374871216698
5.043425116919247,4.913377285785858,2.0794415416798357,2.158864007392814,2.3978952727983707,2.0854155533845162,2.1972245773362196,2.0548729470428335,0.0,1.0760330936102982,1.1727202608218317,3.3115570140812074,3.801521090269901,3.2383972444621376,4.248495242049359,4.118890690384727,4.1588830833596715,3.2659176463332975,0.6931471805599453,0.2045348870266797,1.3862943611198906,0.8799606672634396,0.0,2.0916280352760444e-07,3.4339872044851463,3.2217547766328756,2.516455007522926,3.94610094416131
5.043425116919247,4.588448835200414,2.0794415416798357,1.7180469178318487,2.3978952727983707,3.318381778927229,2.1972245773362196,2.535545673907877,0.0,0.38560717511644893,1.1239300966523995,0.442707719707353,3.8049516253666904,3.821931073022162,4.248495242049359,3.949641880908402,4.1588830833596715,2.8614940285726287,0.6931471805599453,0.6471567201310975,1.3862943611198906,1.8693451030521901,0.0,0.0,3.4339872044851463,4.361875052901423,2.5226469777708473,3.5023535236492735
5.043425116919247,5.274470338059219,2.0794415416798357,2.386736109476999,2.3978952727983707,2.7552383292223235,2.1972245773362196,1.5374755009582408,0.0,0.7209670715479496,1.072636802264849,1.3519987861899265,3.808370432115476,4.146176708804656,4.248495242049359,4.364367144641793,4.1588830833596715,2.1653572593588057,0.6931471805599453,1.0731233461417404,1.3862943611198906,1.9562443827761502,0.0,0.0,3.4339872044851463,2.985900037801789,2.5288008433452256,2.5703272141517433
5.043425116919247,5.35455726393062,2.0794415416798357,1.8734125119693648,2.3978952727983707,2.9260662518789355,2.1972245773362196,1.7553693766461245,0.0,1.1599761196938938,1.0185695809945732,0.0,3.81177759043709,3.598503617736676,4.248495242049359,3.9388988342608826,4.1588830833596715,1.9107600769541997,0.6931471805599453,0.02759456371174046,1.3862943611198906,1.7262763201393279,0.0,0.0,3.4339872044851463,3.5879849875520455,2.534917070362662,3.131032228618624
5.043425116919247,5.130975892828489,2.0794415416798357,2.2235813623591123,2.3978952727983707,0.8311274966046991,2.1972245773362196,2.4485894008265654,0.0,0.4439656589308036,0.9614111671546247,0.1148100845575819,3.8151731794382284,3.80283779180862,4.248495242049359,4.233803861167492,4.1588830833596715,3.4856493593607074,0.6931471805599453,0.41658547906992804,1.3862943611198906,0.9402211081616582,0.0,0.0,3.4339872044851463,3.747808490705608,2.540996116439044,3.496646012696743
5.043425116919247,5.369623131804702,2.0794415416798357,2.4925943746275148,2.3978952727983707,0.4136642858542401,2.1972245773362196,1.5497296960090197,0.0,1.7299788426779406,0.9007865453381899,2.734343237372113,3.818557277422469,3.108974921751806,4.248495242049359,4.081504763112984,4.1588830833596715,3.8719470819359527,0.6931471805599453,0.6793498574207736,1.3862943611198906,1.329570321804809,0.0,0.0,3.4339872044851463,3.2161965933391197,2.5470384308950065,2.8150341439785467
5.043425116919247,4.9743419194893965,2.0794415416798357,2.8754222232603786,2.3978952727983707,4.615093431053171,2.1972245773362196,0.5415223997533081,0.0,1.1400668981630004,0.8362480242006186,1.9058352877353388,3.821929961901108,2.907618740811332,4.248495242049359,3.795322171037571,4.1588830833596715,1.525699451054474,0.6931471805599453,0.6824626680626995,1.3862943611198906,1.7714730829810907,0.0,7.378345195160391e-07,3.4339872044851463,4.110648035238388,2.5530444549552187,3.6291668787829465
5.043425116919247,4.547628480031061,2.0794415416798357,1.5396711793235511,2.3978952727983707,2.7405670788525947,2.1972245773362196,3.0210205942644457,0.0,0.0,0.7672551527136671,1.3523425178985888,3.8252913096038133,4.365748709305683,4.248495242049359,4.2467175124589644,4.1588830833596715,1.3907173364460235,0.6931471805599453,0.1654805749697832,1.3862943611198906,1.4108476338118583,0.0,0.0,3.4339872044851463,3.3380712562466197,2.559014621941722,3.0238230480366295
5.043425116919247,5.1768405516822025,2.0794415416798357,2.3204793513977413,2.3978952727983707,3.2498835518502767,2.1972245773362196,0.7767424142511261,0.0,0.61011548163235,0.6931471805599453,2.9102301167857583,3.828641396489095,2.8556038662450787,4.248495242049359,3.7577191422564975,4.1588830833596715,2.7156645313632914,0.6931471805599453,0.16952155738511393,1.3862943611198906,1.8997427270257337,0.0,0.0,3.4339872044851463,3.905534033113057,2.5649493574615367,3.4143806287545093
