S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.0794415416798357,2.192246286688818,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9614111671546247,1.5749249081075742,3.8151731794382284,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.540996116439044,3.0944630585136337
5.043425116919247,4.569553832008916,2.0794415416798357,3.084584568994144,2.3978952727983707,4.241665254666302,2.1972245773362196,0.6134918407940753,0.0,0.773896613370621,0.9007865453381899,1.6971908027958307,3.818557277422469,3.0049937256928283,4.248495242049359,3.3333786567940678,4.1588830833596715,3.4832359098965213,0.6931471805599453,0.6038580341134391,1.3862943611198906,1.8641403396683018,0.0,2.1422900846160054e-07,3.4339872044851463,3.602556594029081,2.5470384308950065,3.3037535836235565
5.043425116919247,4.69494580568139,2.0794415416798357,2.4666540627822475,2.3978952727983707,3.4009850553906626,2.1972245773362196,2.168938450651822,0.0,0.0,0.8362480242006186,0.731860952447211,3.821929961901108,4.075287461770931,4.248495242049359,4.216944862556859,4.1588830833596715,2.619926946074601,0.6931471805599453,0.19115576864290013,1.3862943611198906,1.3566074790847291,0.0,0.0,3.4339872044851463,3.954015970735184,2.5530444549552187,2.6448001160801566
5.043425116919247,4.970005779339916,2.0794415416798357,2.0958933740098513,2.3978952727983707,3.443400928047319,2.1972245773362196,1.7332552766935243,0.0,0.15952583208877613,0.7672551527136671,1.718613802858742,3.8252913096038133,2.7633912387814763,4.248495242049359,4.438584901702936,4.1588830833596715,2.826770506161982,0.6931471805599453,0.5449780238987723,1.3862943611198906,1.5217387974825338,0.0,0.0,3.4339872044851463,4.04127733757582,2.559014621941722,3.666107570163271
5.043425116919247,4.907996017576253,2.0794415416798357,1.5735592750789822,2.3978952727983707,1.9271073261342158,2.1972245773362196,0.0,0.0,0.0,0.6931471805599453,0.0,3.828641396489095,4.312843942904047,4.248495242049359,4.724403874785995,4.1588830833596715,3.177990989779221,0.6931471805599453,0.14243829932914298,1.3862943611198906,1.535645231622772,0.0,0.0,3.4339872044851463,3.529053000797361,2.5649493574615367,2.781513606580075
5.043425116919247,5.292579355057116,2.0794415416798357,1.7674054824191248,2.3978952727983707,1.682907855784836,2.1972245773362196,1.5809411536700486,0.0,0.0910198923419897,0.6931471805599453,1.6427805372008093,3.828641396489095,3.943265304058319,4.248495242049359,4.427956819555819,4.1588830833596715,3.6646879345097902,0.6931471805599453,0.7568928401704238,1.3862943611198906,0.9368643989154487,0.0,0.0,3.4339872044851463,3.37709130381251,2.5649493574615367,3.2253521972591916
5.043425116919247,4.8420351470040455,2.0794415416798357,1.8438394111995022,2.3978952727983707,0.6923887447315078,2.1972245773362196,1.8206940404080756,0.0,0.5060663277833262,0.6931471805599453,0.0,3.828641396489095,4.407669629273353,4.248495242049359,4.31080100527544,4.1588830833596715,2.704949281057955,0.6931471805599453,0.6892011108932417,1.3862943611198906,1.7174772681656811,0.0,0.0,3.4339872044851463,3.2957533879741296,2.5649493574615367,2.3427804668951637
5.043425116919247,4.807291067541901,2.0794415416798357,1.7614264147790764,2.3978952727983707,3.339270918278939,2.1972245773362196,1.5588048799940002,0.0,1.1375708323204548,0.6931471805599453,2.247153514196004,3.828641396489095,4.8965567958835505,4.248495242049359,4.44897331669433,4.1588830833596715,2.0221615960625234,0.6931471805599453,0.0,1.3862943611198906,2.058526333591031,0.0,0.0,3.4339872044851463,3.091494428270025,2.5649493574615367,2.887960996629986
5.043425116919247,5.390584466526985,2.0794415416798357,2.3931650421296826,2.3978952727983707,2.577430022787727,2.1972245773362196,1.3361887088589413,0.0,0.20268017039874076,0.6931471805599453,1.637281595171188,3.828641396489095,4.56702631624843,4.248495242049359,3.6296688020219423,4.1588830833596715,0.9727702631012223,0.6931471805599453,0.5549030283506531,1.3862943611198906,1.5864900372388957,0.0,0.0,3.4339872044851463,3.2619647785919224,2.5649493574615367,3.100909225133196
5.043425116919247,5.022838367904886,2.0794415416798357,2.0360408264653262,2.3978952727983707,2.9493523427567796,2.1972245773362196,1.4674823266717354,0.0,0.0,0.6931471805599453,0.26102577380845515,3.828641396489095,3.459225501152289,4.248495242049359,3.8759219526360176,4.1588830833596715,3.6265111196341024,0.6931471805599453,0.40897407796624985,1.3862943611198906,1.9748894422054177,0.0,0.0,3.4339872044851463,4.109898722870109,2.5649493574615367,2.5663932276005506
