,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
185,57188.16666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,57188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,57506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,57824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,58142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842,57471.77259571842
191,,57561.49632447575,58380.40839569354,56356.90992598515,58195.06258874039,57079.284974904986,57479.954602185164,56717.96607949912,57805.947223223084,57415.089798145644,58127.37706580747,56558.24791562714,56505.44805166304,57571.27791276594,58520.03553981348,58869.309266834454,56265.40770071852,58850.92168363998,57730.405770424135,58130.677908379526,55221.7940088837,57439.69325732296,58768.28337949156,57524.82892561038,57839.27775274893,58180.9143795001,59215.02788143844,58081.564719360584,56689.53625504413,57014.976133313496,57057.34339641694
192,,57434.95803367461,59431.159399045115,55833.23438687455,58233.82640851877,56202.33783818765,57054.30790987799,56297.754528659345,57723.32632805721,58194.136285566274,59499.02400233153,57145.48970004234,56563.11519905495,58162.17125855778,56591.936187002706,58508.07023354781,56639.78997381065,57918.927206876164,57621.65749052765,56944.017046896915,58008.46692842185,57565.800095063474,57929.58612694752,57807.4608108106,55174.68531594508,58883.33842841877,57828.61960179024,56391.724973084136,56792.78072052768,58284.47907253569,57124.994250899814
193,,59019.32285621638,58208.699961578495,57587.84178765671,58510.08979799115,56974.294341452216,58737.022731423065,58062.76125259652,55830.82581980436,57850.099007650075,56725.40892988823,56757.58549553612,57545.89121525246,57318.47200359876,57703.69933916815,57895.700746595874,55862.50788308053,55827.25347240995,59729.30007369668,57209.940089802214,57977.84799702983,58284.617016422955,58560.96871422247,58628.81540312432,55998.003749025054,58092.59867672806,58017.14173448554,57201.023237897934,57012.68865024191,58466.37619174814,57772.50808208736
194,,57706.183825330794,56469.41638247475,56404.70967564267,58343.452736515785,59251.42061299646,56047.429638603935,57542.01359586806,59304.978691874436,58213.3114818533,58589.12029328737,56129.01662669624,58537.47978075734,59464.96324858718,59286.87398333845,56630.42179889941,56071.39404468716,57081.986527561436,57571.25795205488,58930.49634680069,57321.8030940031,59633.12229283347,56400.904524420825,60282.03197399196,58990.902310151374,56855.38503270247,57761.531995952246,58362.361214759076,58760.46065618622,57162.07697179306,57017.76835940946
