,Actual_last_5_vals,Mean_Simulation,Simulated_4,Simulated_27,Simulated_2,Simulated_22,Simulated_6,Simulated_7,Simulated_8,Simulated_13,Simulated_28,Simulated_25,Simulated_18,Simulated_3,Simulated_17,Simulated_20,Simulated_0,Simulated_14,Simulated_21,Simulated_12,Simulated_10,Simulated_29,Simulated_11,Simulated_24,Simulated_23,Simulated_5,Simulated_9,Simulated_19,Simulated_15,Simulated_1,Simulated_26,Simulated_16
0,39587.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40272.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40957.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,41642.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16,30268.16
6,,28878.6,22937.6,24009.62,34019.84,31511.91,22016.17,25188.19,10933.3,42014.18,32520.02,39341.97,20762.93,24437.81,42044.96,39623.32,18434.03,28635.41,22587.43,25934.83,21993.05,22578.48,31334.53,15688.77,21671.02,35170.22,45826.05,32768.94,42713.03,10292.67,26930.53,52437.33
7,,27260.86,33893.14,24589.3,24892.88,25952.07,31852.81,30382.33,20098.13,23764.66,12815.21,2460.63,33595.28,29421.04,41799.8,31564.6,35513.57,38486.25,21726.43,33166.48,34158.4,22434.06,19257.36,45889.13,13472.03,21290.04,17746.6,19732.25,31127.48,52540.26,18833.53,25370.08
8,,27543.56,41679.59,29580.8,29803.65,33430.42,23867.96,26789.44,31240.28,25494.48,29627.18,30032.41,26165.93,21289.35,21093.89,37777.54,31421.53,17190.35,22357.22,21014.43,25679.82,24185.27,45313.19,29835.56,18324.56,27760.88,15909.39,26482.41,34636.91,28134.69,24322.82,25864.74
9,,26627.41,28259.81,22507.32,27669.02,30359.27,25791.19,19401.97,27073.83,41409.35,43209.81,30984.34,20561.36,33151.9,15388.96,22802.55,21255.71,32432.85,30008.56,22871.96,34406.96,15639.87,38050.13,35761.01,20535.07,4097.79,18347.94,23358.2,15280.92,46688.55,31513.11,20003.07
10,,24949.8,25412.02,22376.35,15811.42,39424.99,16287.81,31234.85,21867.69,27067.55,24035.38,26068.87,31649.1,32221.87,27018.63,28196.19,18117.94,16916.97,27645.94,37852.58,33203.22,14712.08,31202.19,34835.8,9688.77,33053.61,16978.79,35444.44,15235.76,27029.87,17341.77,10561.47
11,,24866.49,22432.3,30147.44,20002.02,22580.91,20943.04,39567.28,33567.15,26252.03,28992.37,31299.21,15621.28,17444.39,22911.33,21640.93,25001.69,31185.56,27024.17,36888.03,32089.56,20004.84,30125.23,10775.2,7369.43,31806.23,25125.5,36384.86,9299.36,22042.1,10210.86,37260.42
12,,25214.81,16532.05,27200.46,42354.72,32224.74,12997.27,18948.34,29209.9,26858.3,29449.56,24681.28,20585.42,36457.8,31922.82,18464.42,9114.69,19833.11,43191.66,46137.22,14654.92,6267.68,32147.23,17626.71,21425.2,18802.97,35822.18,5701.93,14925.44,41182.39,44998.33,16725.6
13,,24436.47,21049.94,38348.14,25474.85,19542.68,24290.98,17613.9,28850.21,19717.66,18558.2,28125.47,10619.73,31960.15,14866.96,13633.94,23264.47,30409.21,32085.01,19817.32,16260.15,27722.24,32968.11,27614.56,38306.68,20541.02,41748.12,26815.15,17618.92,27050.98,21553.77,16665.7
14,,24682.68,23537.24,14355.47,35970.47,30998.48,24064.52,27691.24,32781.04,28006.68,26690.82,22118.58,22050.93,22618.93,23482.34,16753.32,19467.1,8460.66,21721.7,22776.19,31974.88,16826.15,11198.98,38639.51,11581.71,31252.13,22045.71,11184.25,46222.96,34005.67,28798.06,33204.76
15,,21747.9,19580.29,23813.73,21041.42,27990.43,29940.37,20317.08,25370.1,19121.83,12868.84,13495.43,15781.99,23820.21,21373.28,10688.95,24736.82,18915.38,39824.39,14867.15,11068.61,14891.82,11824.61,16087.46,19939.26,46205.54,11324.24,-3422.72,28666.14,25862.74,49664.88,36776.65
16,,17296.7,19755.2,23001.71,16067.4,15438.6,7207.71,27470.34,21020.81,960.12,13234.7,19612.22,22773.03,3842.49,21851.0,18358.91,33089.4,11060.67,25006.18,15059.64,26550.67,6739.87,15386.51,15374.84,16228.36,30901.22,7238.12,8470.56,15593.15,25140.98,32521.74,3944.82
17,MAE,,4089.91,4628.97,4684.64,4720.14,4984.52,5289.95,5407.29,5467.92,5571.3,5584.65,5863.2,5869.23,5985.35,6098.56,6348.61,6552.01,6634.94,6718.68,7072.05,7339.54,7662.01,8293.86,8558.63,8749.32,8803.63,8929.09,9057.59,9107.19,9222.43,9474.8
