S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.3597130545649725,0.0,1.1173889446224545,0.6931471805599453,0.8622454644754828,1.9694406464655074,2.635426675868458,3.3262343431887,1.387665255475756,0.0,0.0,0.0,0.0,0.6061358035703155,1.6784987067567094
1.0986122886681098,1.1633742984995832,0.0,0.15846686412099542,0.6931471805599453,0.5822997698031149,1.9459101490553132,1.5536743587721582,3.332204510175204,1.5633186755995627,0.0,0.0,0.0,0.0,0.6931471805599453,1.272985871887801
1.0986122886681098,1.075771562360338,0.0,1.8982976374645741,0.6931471805599453,1.1406958516513557,1.9299098077088723,2.2617148370049023,3.332204510175204,2.3121312623119423,0.0,0.0,0.0,0.41409521402658134,0.6359887667199967,1.553459951282852
1.0986122886681098,0.8910764209778809,0.0,2.9427427444510617,0.6931471805599453,1.59176476167303,1.9136492868370918,2.278597266305678,3.332204510175204,1.6643321856768007,0.0,0.0,0.0,0.0,0.5753641449035619,1.217513647996451
1.0986122886681098,0.9176775003561164,0.0,1.8930275429506407,0.6931471805599453,0.9527299688095842,1.8971199848858813,1.7486849963419742,3.332204510175204,0.4789301979272247,0.0,0.0,0.0,0.0,0.5108256237659907,1.432215703711304
1.0986122886681098,1.0909647543720313,0.0,1.4635449844843351,0.6931471805599453,0.0,1.8803128665695001,2.083449356332711,3.332204510175204,1.2357729754355842,0.0,0.0,0.0,0.0,0.44183275227903923,1.2674283431766336
1.0986122886681098,1.0025976656207627,0.0,0.9567944829435954,0.6931471805599453,0.8645199267933039,1.8632184332102,2.3063037333350334,3.332204510175204,1.3110228161954633,0.0,1.7766257180522242e-07,0.0,0.00606591637498094,0.36772478012531734,0.7369764953976554
1.0986122886681098,1.091595707510459,0.0,1.6488594757042225,0.6931471805599453,1.2050413375199716,1.8458266904983307,2.471411552563746,3.332204510175204,1.199941320537217,0.0,0.0,0.0,0.5799597606152387,0.2876820724517809,1.0867283497555964
1.0986122886681098,1.0404470216897972,0.0,0.6676936471714137,0.6931471805599453,0.6060158644254876,1.8281271133989299,2.6560625596927334,3.332204510175204,1.4495871497516926,0.0,0.0,0.0,0.1998846528740425,0.20067069546215122,1.4417343604046615
1.0986122886681098,1.1467669014663766,0.0,2.6325798909812366,0.6931471805599453,0.7336329148444429,1.8101086078962514,2.86459561152104,3.332204510175204,2.1174459495054876,0.0,0.0,0.0,0.3364028145063277,0.1053605156578263,2.128423932538551
1.0986122886681098,0.9721260143126794,0.0,1.3517273636439273,0.6931471805599453,1.3253468670620154,1.791759469228055,2.472737254373378,3.332204510175204,1.8995777287983167,0.0,0.0,0.0,0.2923595617367479,0.0,1.2230815520508445
