RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.717027701406222,5.2336176328929875,5.814130531825066,5.9253095331237216,6.311734809152915,6.491883043294675,1.9459101490553132,1.7292157615172785,2.833213344056216,4.659698539791724,5.700443573390687,6.317416110130088,4.248495242049359,4.362935263936363
5.720311776607412,5.426803208512969,5.811140992976701,6.2507569450689395,6.302618975744905,6.336920342710588,1.9459101490553132,1.8395804098989195,2.9444389791664403,3.6032594294276095,5.69035945432406,5.77401398802113,4.248495242049359,4.151440924163573
5.720311776607412,4.913213317174616,5.811140992976701,6.15433672323283,6.313548046277095,6.027441047692324,1.9459101490553132,1.1957277543847362,2.995732273553991,3.8092671000999276,5.680172609017068,5.811544071973433,4.2626798770413155,4.002125868283787
5.720311776607412,5.259922141247145,5.811140992976701,5.468223265872172,6.3080984415095305,6.676908067954674,1.791759469228055,2.220502362002822,2.995732273553991,3.3696699754481867,5.631211781821365,5.096027663987414,4.23410650459726,4.135545859590302
5.726847747587197,5.432211079010578,5.811140992976701,5.9312046805212075,6.298949246855942,6.5805254389203505,1.791759469228055,2.401536202145799,3.091042453358316,4.031135478458766,5.634789603169249,5.727094021570787,4.23410650459726,4.064544343131283
5.733341276897746,6.028224876847429,5.811140992976701,5.74161460428848,6.298949246855942,5.465663626605617,1.791759469228055,1.3794898194706955,2.772588722239781,4.257610124980228,5.66988092298052,5.461252691723497,4.23410650459726,3.4821313113725916
5.703782474656201,5.83706375000271,5.808142489980444,5.438471631741267,6.278521424165844,6.385424101767505,1.791759469228055,3.572513440530627,2.302585092994046,3.9612516443213943,5.6131281063880705,6.218102060528282,4.23410650459726,3.8911854084692874
5.717027701406222,5.820260143569611,5.808142489980444,5.945684287243368,6.278521424165844,5.521175258866338,1.791759469228055,2.4942228708526946,2.4849066497880004,4.712837943322868,5.616771097666572,6.041384971758934,4.23410650459726,3.577860360192549
5.71042701737487,5.267110445333758,5.808142489980444,6.6640611377572485,6.2878585601617845,5.9792559670364795,1.791759469228055,2.09537099384599,2.302585092994046,3.558021074411655,5.616771097666572,6.143954540961743,4.23410650459726,3.736990934879373
5.707110264748875,5.438647224345448,5.755742213586912,6.247987857359808,6.3080984415095305,6.6237197772590095,1.791759469228055,3.4529576100164787,2.3978952727983707,2.8319520569791696,5.66988092298052,6.17237590155773,4.23410650459726,3.646664028068617
5.707110264748875,4.735391606520125,5.755742213586912,5.523531372350811,6.3080984415095305,5.802027799258272,1.791759469228055,0.0,2.302585092994046,4.80509672379561,5.66988092298052,5.701142418773139,4.23410650459726,4.002031445676383
