RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.8934957141591044,3.1354942159291497,2.259532885988021,3.784189633918261,3.5655433604061955,5.181783550292085,3.961209926409457,3.044522437723423,3.2660760694708992,0.0,1.6269869705834514
3.367295829986474,2.980180518584373,3.1354942159291497,3.4968515329671837,3.784189633918261,2.7044087344405794,5.181783550292085,4.505708774314239,3.044522437723423,3.5539351281556764,0.0,1.3897036066646367
3.367295829986474,2.901314203650341,3.1354942159291497,2.91511593086613,3.784189633918261,1.8876142924292805,5.181783550292085,3.4221367089630403,3.044522437723423,2.703585302004289,0.0,0.0
3.367295829986474,3.643798210708579,3.1354942159291497,2.939656186027305,3.784189633918261,2.6015855611790353,5.181783550292085,3.92752034628517,3.044522437723423,2.0182565527476792,0.0,0.7762427489697719
3.367295829986474,3.273859221703403,3.1354942159291497,2.545478749336311,3.784189633918261,2.367293617981062,5.181783550292085,4.713721945203943,3.044522437723423,1.5722832683362113,0.0,0.0
3.367295829986474,4.175709085537876,3.1354942159291497,2.515307824376389,3.784189633918261,2.400018439712885,5.181783550292085,2.6743818178211223,3.044522437723423,3.193557651231962,0.0,1.3950050228889295
3.367295829986474,3.4795919851828345,3.1354942159291497,2.2690329450988207,3.784189633918261,2.829431916467623,5.181783550292085,4.105401655119153,3.044522437723423,2.3150315331360654,0.0,1.3750813934453685
3.367295829986474,3.1235221536522686,3.1354942159291497,1.8666335475854985,3.784189633918261,1.6413761931348163,5.181783550292085,2.899569879470978,3.044522437723423,2.6329952292095675,0.0,1.2447734737030218
3.367295829986474,3.7848335611890245,3.1354942159291497,2.6946699715132074,3.784189633918261,2.477399639210266,5.181783550292085,5.545462366655399,3.044522437723423,2.508623253883825,0.0,1.3403697432882513
3.367295829986474,4.470509915835298,3.1354942159291497,2.250978547485663,3.784189633918261,2.2602497837350777,5.181783550292085,2.3449399673410767,3.044522437723423,2.538127700550752,0.0,0.0
3.367295829986474,2.866764106427187,3.1354942159291497,2.223921385673264,3.784189633918261,3.273721315397155,5.181783550292085,3.978025375768857,3.044522437723423,1.6730758691534038,0.0,0.0
