RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.330518785966186,3.1354942159291497,2.802142909433235,3.784189633918261,2.340078682946105,5.181783550292085,4.973285451439931,3.044522437723423,1.4306535269247163,0.0,1.1405985067195927
3.367295829986474,2.825366827971527,3.1354942159291497,2.2901866715980224,3.784189633918261,3.0424892984276224,5.181783550292085,1.9256717885480077,3.044522437723423,2.648682707245286,0.0,2.2379768918583065
3.367295829986474,3.2529828291114926,3.1354942159291497,2.2609361934735994,3.784189633918261,3.824477422354776,5.181783550292085,4.449475196178206,3.044522437723423,2.034130031680494,0.0,0.14196540818652192
3.367295829986474,3.5910102196972016,3.1354942159291497,2.6561776165573208,3.784189633918261,3.311823514875589,5.181783550292085,1.1430778115205569,3.044522437723423,1.9803190028922306,0.0,2.3717253917840297
3.367295829986474,2.7826816941645722,3.1354942159291497,3.3696025441860935,3.784189633918261,3.098572257460864,5.181783550292085,2.0564420707346036,3.044522437723423,1.8659241976240482,0.0,0.38114587939295164
3.367295829986474,3.626968959420727,3.1354942159291497,2.91337150033227,3.784189633918261,2.4249608902068718,5.181783550292085,2.6667467805671063,3.044522437723423,2.1142310067588594,0.0,3.0082547547062646
3.367295829986474,3.2281117672214528,3.1354942159291497,2.9595478239224215,3.784189633918261,2.067526584056688,5.181783550292085,4.8954749039108885,3.044522437723423,3.1637171361672616,0.0,1.2853528759725126
3.367295829986474,2.966269422302907,3.1354942159291497,2.628438580698188,3.784189633918261,2.894709343074777,5.181783550292085,4.742432302914299,3.044522437723423,1.8524967938086347,0.0,3.902464943158752
3.367295829986474,4.23043130540208,3.1354942159291497,2.5168480475083603,3.784189633918261,3.401406712891248,5.181783550292085,3.4015257631779283,3.044522437723423,1.9732337417982124,0.0,0.0
3.367295829986474,2.787837234276904,3.1354942159291497,3.1236604550560862,3.784189633918261,3.9274665719985764,5.181783550292085,2.287997129182859,3.044522437723423,2.7078829742180464,0.0,1.6950575195266637
3.367295829986474,2.580757623291794,3.1354942159291497,1.9064423531206063,3.784189633918261,3.5173005876542556,5.181783550292085,2.2986122078876776,3.044522437723423,1.0618623812790875,0.0,0.0
3.367295829986474,3.582238679095839,3.1354942159291497,2.510569677360933,3.784189633918261,2.9230212694006923,5.181783550292085,4.351347034763596,3.044522437723423,2.5025276218203087,0.0,1.9682103124039394
3.367295829986474,2.6128251590488403,3.1354942159291497,2.59618309772071,3.784189633918261,2.230079729111775,5.181783550292085,2.179092397959439,3.044522437723423,2.4870078588469435,0.0,0.563947092935076
3.367295829986474,3.6400424108848632,3.1354942159291497,2.7750205475500995,3.784189633918261,4.021626196116062,5.181783550292085,4.657352247194037,3.044522437723423,3.1213219019472143,0.0,2.578285166705691
3.367295829986474,2.630453377466485,3.1354942159291497,0.8125963868704245,3.784189633918261,3.913154364024395,5.181783550292085,2.906287563230869,3.044522437723423,2.3311301641201467,0.0,2.086296881781477
3.367295829986474,2.9919773390085362,3.1354942159291497,1.9718510507257239,3.784189633918261,3.0938872177046695,5.181783550292085,3.177359422669223,3.044522437723423,2.649541404051881,0.0,1.7387155594657988
3.367295829986474,3.044821024482471,3.1354942159291497,1.98365318378871,3.784189633918261,2.856254496715216,5.181783550292085,2.078960731283753,3.044522437723423,2.413014874654344,0.0,1.7455990008659559
3.367295829986474,3.555785500742063,3.1354942159291497,2.073666611587823,3.784189633918261,1.4616238408936226,5.181783550292085,2.02748856542583,3.044522437723423,2.338318098236668,0.0,0.0
3.367295829986474,3.347886351642974,3.1354942159291497,2.538893040122539,3.784189633918261,1.7067060415755444,5.181783550292085,5.2445486606511675,3.044522437723423,3.593183289919889,0.0,0.0
3.367295829986474,2.982925142111175,3.1354942159291497,2.0376621646753086,3.784189633918261,4.047193202631858,5.181783550292085,3.7124014249242094,3.044522437723423,1.3372371406683405,0.0,1.2101139810158028
3.367295829986474,3.0467785930752114,3.1354942159291497,2.73938470110036,3.784189633918261,3.541420021379346,5.181783550292085,2.2772792239523723,3.044522437723423,3.433049079196066,0.0,3.5940079750843097
3.367295829986474,3.604343136716872,3.1354942159291497,2.871200097113341,3.784189633918261,2.7581115913260303,5.181783550292085,2.957263554576182,3.044522437723423,1.7746214965298246,0.0,2.812480626175792
3.367295829986474,3.495814983761947,3.1354942159291497,2.264244549580224,3.784189633918261,2.84185263658091,5.181783550292085,5.165717815104668,3.044522437723423,2.4166904927558397,0.0,1.9403458343418958
