S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.454347296253507,2.999826586366925,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,0.0,0.045143420275289774,3.258096538021482,2.5343843620444226,4.7535901911063645,4.506338197135906,4.894101477840304,4.339183241919254,0.0,0.1303948359032745,2.302585092994046,1.5851806544732807,0.0,0.4960677056471013
4.456283405280375,2.0978072338672193,3.332204510175204,2.621233516103092,1.0986122886681098,1.7701397191337902,0.0,1.03650007833067,0.0,0.1734324339126295,3.258096538021482,2.8453808387566677,4.7535901911063645,4.109195032059227,4.8972177159495125,5.369504943820892,0.0,0.5891693390657642,2.302585092994046,1.231889279320262,0.0,0.0
4.458215773031428,1.8825893435660872,3.332204510175204,1.8730331074846893,1.0986122886681098,1.0787450450394802,0.0,0.10683460797893202,0.0,0.031763308580644634,3.258096538021482,2.7521606192654415,4.7535901911063645,4.483530540955165,4.9003242732785735,4.465385084087843,0.0,0.663124534275165,2.302585092994046,1.1644566292387768,0.0,0.4017527582716258
4.460144413937834,3.324059150556,3.332204510175204,2.0666051151705362,1.0986122886681098,0.1425920516458199,0.0,0.19609612853400007,0.0,0.0,3.258096538021482,3.593381220571678,4.7535901911063645,4.028261037147212,4.903421209789107,4.700888867285631,0.0,0.9131569721840895,2.302585092994046,0.7660136032516028,0.0,0.9944376917829666
4.4620693423474185,1.563013791591148,3.332204510175204,2.621406355935199,1.0986122886681098,0.4444737475917069,0.0,0.4458828448424475,0.0,0.05687848290841975,3.258096538021482,3.6752668769243764,4.7535901911063645,4.548739493167853,4.906508584887358,4.849122264635178,0.0,0.5694402134772794,2.302585092994046,1.8503167645021754,0.0,1.534181756183825
4.4639905725253115,1.2646060696588308,3.332204510175204,3.3525948336753117,1.0986122886681098,0.5007200814332791,0.0,0.7272639133167031,0.0,0.0,3.258096538021482,2.5711613375751146,4.7535901911063645,4.280139793255886,4.909586457431038,4.755507903234238,0.0,0.0954320625171199,2.302585092994046,0.8794375588350606,0.0,0.7145800389967689
4.465908118654584,0.9838149222265891,3.332204510175204,3.010379375134762,1.0986122886681098,0.2674934000381714,0.0,0.7995999474115889,0.0,0.0,3.258096538021482,2.1762218432930918,4.7535901911063645,5.270661546854987,4.912654885736052,5.762216083050516,0.0,0.1811189743019551,2.302585092994046,1.9243389734090255,0.0,0.3955225155847889
4.465908118654584,3.6923745979873774,3.332204510175204,3.202580072355862,1.0986122886681098,1.2671903457678926,0.0,0.5837481782096697,0.0,0.016841242195938567,3.258096538021482,3.12538499575304,4.770684624465665,4.114604366522613,4.912654885736052,4.200760057551678,0.0,0.0,2.302585092994046,1.5876299809986194,0.0,0.6536636916526205
4.465908118654584,3.914708129829192,3.332204510175204,2.609327312502153,1.0986122886681098,0.7007846691950137,0.0,0.17774980675453847,0.0,0.21100495955292642,3.258096538021482,2.6268378156059975,4.770684624465665,4.55310497984765,4.952299717083292,3.5517004117435143,0.0,0.0,2.302585092994046,1.2992339257114418,0.0,0.5094683459682555
4.465908118654584,2.652818259658205,3.332204510175204,3.3125495096682473,1.0986122886681098,1.527792715720314,0.0,0.0,0.0,0.05152074721329591,3.258096538021482,2.535658212000289,4.770684624465665,4.497053994043831,4.990432586778736,4.058448223496352,0.0,0.5440975647977583,2.302585092994046,0.9679372935442464,0.0,0.7611117182493221
