S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,0.9150631707252548,0.6931471805599453,0.9631658683905032,1.9694406464655074,2.400573241185771,3.3262343431887,2.321014800931386,0.0,0.0,0.0,0.34057440206706413,0.6061358035703155,0.6570169391093362
1.0986122886681098,0.845375048905016,0.6931471805599453,1.1768482576292376,1.9459101490553132,1.5440429969754255,3.332204510175204,1.4392578032206536,0.0,0.0,0.0,0.0,0.6931471805599453,0.6198114723609496
1.0986122886681098,1.2341216714746395,0.6931471805599453,0.8696703759674209,1.9299098077088723,3.467357627508725,3.332204510175204,1.242041967157289,0.0,0.0,0.0,0.2697203037346418,0.6359887667199967,1.5436655407201958
1.0986122886681098,0.7418859019093058,0.6931471805599453,1.5181057183321338,1.9136492868370918,2.3947363916952797,3.332204510175204,1.3477904143042565,0.0,0.0,0.0,0.200334444515969,0.5753641449035619,1.9107384168860393
1.0986122886681098,1.0939294734008393,0.6931471805599453,0.0,1.8971199848858813,3.8265741081822697,3.332204510175204,1.050583980529943,0.0,0.0,0.0,0.37457878971141734,0.5108256237659907,1.0845501191348428
1.0986122886681098,1.1765877048732982,0.6931471805599453,1.291330992362857,1.8803128665695001,3.4471327068921367,3.332204510175204,0.8681503552839782,0.0,0.0,0.0,0.15892910479479622,0.44183275227903923,0.8248526511754262
1.0986122886681098,1.0946368119099992,0.6931471805599453,1.2040028654455905,1.8632184332102,3.3024310785120883,3.332204510175204,1.8814818714543795,0.0,0.0,0.0,0.31778478127990806,0.36772478012531734,0.5764388120140839
1.0986122886681098,0.9380139919937527,0.6931471805599453,0.2945445541920285,1.8458266904983307,3.2826796747024676,3.332204510175204,1.8079728414282674,0.0,0.0,0.0,0.42475041523537216,0.2876820724517809,0.6140059010579928
1.0986122886681098,1.0806286513816892,0.6931471805599453,0.6219315892157428,1.8281271133989299,1.678407868898547,3.332204510175204,1.480964271735066,0.0,0.0,0.0,0.5344766656879151,0.20067069546215122,0.6590927537566671
1.0986122886681098,1.413155833471761,0.6931471805599453,1.0074431418535092,1.8101086078962514,1.7946688394219485,3.332204510175204,2.5379717054650928,0.0,3.0825401358571433e-06,0.0,0.5074120158118878,0.1053605156578263,0.9822890700003575
1.0986122886681098,1.0527891529336006,0.6931471805599453,1.7134220979463817,1.791759469228055,2.5423689083491303,3.332204510175204,1.2890550803796819,0.0,0.0,0.0,0.3260649829656219,0.0,1.0733550032149681
