,Actual_last_5_vals,Mean_Simulation,Simulated_22,Simulated_16,Simulated_8,Simulated_23,Simulated_27,Simulated_48,Simulated_24,Simulated_15,Simulated_18,Simulated_37,Simulated_43,Simulated_1,Simulated_32,Simulated_2,Simulated_38,Simulated_45,Simulated_42,Simulated_31,Simulated_13,Simulated_26,Simulated_20,Simulated_7,Simulated_4,Simulated_49,Simulated_35,Simulated_6,Simulated_25,Simulated_29,Simulated_47,Simulated_17,Simulated_28,Simulated_3,Simulated_44,Simulated_9,Simulated_36,Simulated_19,Simulated_10,Simulated_0,Simulated_12,Simulated_34,Simulated_41,Simulated_5,Simulated_39,Simulated_11,Simulated_21,Simulated_33,Simulated_40,Simulated_30,Simulated_14,Simulated_46
0,25990.98449612403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25977.488372093023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25963.99224806201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25950.496124031008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69
6,,32313.51,36519.45,30482.82,36132.82,33302.23,31218.26,33681.67,26594.13,34840.25,26639.33,33724.31,27919.57,34856.68,32259.15,30107.58,28481.2,33165.81,35801.13,34931.79,26827.81,30970.37,34381.01,29165.66,30051.14,32452.2,29028.5,32222.27,30766.96,39132.15,26863.01,29077.13,26343.83,27611.2,26233.48,28490.05,40487.04,35661.47,35736.45,27490.86,30212.17,35432.6,42304.85,37610.94,34326.21,28358.8,35640.09,36844.85,38143.28,32343.77,29912.52,34894.77
7,,31987.27,32319.34,27858.65,32949.11,33214.8,27280.66,34240.13,28412.55,31198.65,31718.28,33178.17,30532.1,39549.02,32561.45,31668.21,34289.6,38029.73,28653.44,28702.62,28810.05,41336.33,33573.28,30794.83,38738.56,34670.41,34049.7,30772.23,35993.18,24146.15,26488.92,33277.59,27737.76,41129.66,25148.04,31860.37,35789.98,34925.68,39428.3,28495.8,36152.18,30477.86,30766.67,28184.52,23990.95,28574.55,27111.73,26984.59,32271.94,36037.22,32187.24,33100.96
8,,32296.8,35125.68,31798.35,34549.04,39505.63,29193.8,32036.01,28611.67,27597.98,34512.28,31164.64,33044.25,33654.75,34709.48,31749.89,27844.23,34748.28,31378.16,23539.32,28142.23,37153.83,37361.7,29732.17,23584.69,23162.26,30304.53,22516.01,33691.72,26474.13,28327.48,40306.93,28687.89,28810.08,36510.47,35074.4,37358.81,36632.54,27872.0,36311.54,40264.76,31706.99,41132.42,33012.16,33669.52,31216.34,26701.64,32183.99,39036.94,37688.93,29424.29,36022.95
9,,31878.65,34014.02,31819.78,35301.1,31538.26,34378.84,29555.01,30255.93,31491.05,33750.37,33189.88,27875.8,32687.52,35683.23,39781.78,31324.6,34292.76,25869.24,28617.6,27687.18,32236.77,31655.29,27670.99,35273.45,31270.91,31478.32,27819.09,25845.62,29544.9,31426.94,34461.03,31900.83,32731.42,36028.7,34467.37,34662.58,26517.54,24535.93,37422.85,31542.67,41647.86,33565.6,33755.25,24125.15,28957.31,32097.32,33106.46,30598.72,32308.25,31572.23,34591.25
