RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.103045554277688,3.044522437723423,3.6392436171574167,4.31748811353631,4.451906016607533,1.3862943611198906,1.6701743144112084
4.454347296253507,6.293629801246489,3.044522437723423,4.37084256790925,4.31748811353631,4.813555232892822,1.3862943611198906,1.490333579252087
4.454347296253507,4.4672540282206,3.044522437723423,4.040972784770449,4.31748811353631,4.549190497064217,1.3862943611198906,0.718581166099166
4.454347296253507,4.949090420284394,3.044522437723423,2.5401278970838366,4.31748811353631,4.768970559008874,1.3862943611198906,1.9310324550806077
4.454347296253507,4.240176585909146,3.044522437723423,3.3691143669332355,4.31748811353631,4.443709864158764,1.3862943611198906,2.376991589412842
4.454347296253507,5.674493480766973,3.044522437723423,3.630220523713906,4.330733340286331,4.339637372199271,1.3862943611198906,2.857726024644286
4.454347296253507,5.896334040046694,3.091042453358316,3.978798461667826,4.430816798843313,4.8352261284398095,1.3862943611198906,1.6599837104137467
4.51085950651685,5.693956266867536,3.091042453358316,4.0098101213142865,4.718498871295094,4.457004550318824,1.3862943611198906,1.2962520464119875
4.663439094112067,5.957587698772048,3.1780538303479458,3.467176762803585,4.624972813284271,4.01715301668858,1.3862943611198906,1.4659003774559596
4.66814498514948,5.361061971727547,3.1780538303479458,4.370141077681971,4.68213122712422,4.812259766062837,1.3862943611198906,1.27251260968656
4.672828834461906,5.447062858274954,3.1780538303479458,4.24843459649403,4.736198448394496,4.329900208504351,1.3862943611198906,0.9325195660288015
4.672828834461906,5.30419912940208,3.1780538303479458,2.9418375450361207,4.74493212836325,4.6331171087030825,1.3862943611198906,2.212021181060673
4.663439094112067,4.578167391215576,3.1780538303479458,3.942803935227272,4.736198448394496,4.488525045849203,1.3862943611198906,1.670329126769996
4.68213122712422,4.171913582310783,3.258096538021482,2.9312191048924037,4.564348191467836,4.473632941461451,1.3862943611198906,1.8866707080087455
4.948759890378168,4.816565917437435,3.258096538021482,3.0346321673609022,3.784189633918261,4.325266800669018,1.3862943611198906,1.75568725169198
4.955827057601261,4.088445877503475,3.258096538021482,3.0612023523630514,4.02535169073515,4.650994318098388,1.3862943611198906,0.5533823622539409
4.955827057601261,5.480943258342936,3.258096538021482,4.213941965403823,4.060443010546419,4.745164170264493,1.3862943611198906,1.9087280783278444
4.969813299576001,6.574187512963041,3.258096538021482,3.2649397787683956,4.143134726391533,4.505228556909127,1.3862943611198906,1.164818822577118
4.969813299576001,5.402830102754766,3.258096538021482,5.000446398979768,4.127134385045092,4.370696774343027,1.3862943611198906,1.753420215435717
4.962844630259907,5.271797336210462,3.2188758248682006,2.1403510449493384,4.23410650459726,4.776370430146324,1.3862943611198906,1.8889300947443768
4.962844630259907,4.670500285882038,3.5553480614894135,4.022907630278745,4.23410650459726,4.007890979522989,1.3862943611198906,1.9751427448200733
4.962844630259907,4.1794869413685465,3.5553480614894135,4.415158588027753,4.23410650459726,3.9763873779460805,1.3862943611198906,1.3051668270397716
4.962844630259907,5.411315842475435,3.5553480614894135,3.430040962598192,4.2626798770413155,4.039002670535929,1.3862943611198906,2.0314898115561357
4.962844630259907,4.746699784348239,3.5553480614894135,4.62427369961146,4.248495242049359,4.412445615216515,1.3862943611198906,1.0347305783070029
