RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.663439094112067,5.103045554277688,3.1780538303479458,3.6392436171574167,4.736198448394496,4.451906016607533,1.3862943611198906,1.6701743144112084
4.68213122712422,5.046850476065219,3.258096538021482,3.5559669459395056,4.564348191467836,4.3263536631897885,1.3862943611198906,1.7630951083891686
4.948759890378168,5.219154662550318,3.258096538021482,3.5439852688991627,3.784189633918261,4.720016728760769,1.3862943611198906,1.2143165239466691
4.955827057601261,6.037436443919824,3.258096538021482,3.264182229501118,4.02535169073515,4.587800349972851,1.3862943611198906,1.5804539211494155
4.955827057601261,4.093558646077647,3.258096538021482,3.345963482153514,4.060443010546419,4.557051638403273,1.3862943611198906,1.821845426824809
4.969813299576001,4.94448308715081,3.258096538021482,3.7104427785746052,4.143134726391533,3.6466294898912235,1.3862943611198906,1.5730411565638045
4.969813299576001,4.228184720916727,3.258096538021482,3.4341259636561428,4.127134385045092,3.791019634956063,1.3862943611198906,1.6627266600234871
4.962844630259907,4.816816840618544,3.2188758248682006,3.1966973142830923,4.23410650459726,4.070803746633552,1.3862943611198906,0.8808600985823797
4.962844630259907,5.611751861128434,3.5553480614894135,3.1393534639523146,4.23410650459726,4.485053605521326,1.3862943611198906,1.0906512631398324
4.962844630259907,5.11066263172135,3.5553480614894135,3.1263067233293445,4.23410650459726,4.411972841074983,1.3862943611198906,1.378997134803322
4.962844630259907,5.2162759752542796,3.5553480614894135,3.2433982975530835,4.2626798770413155,4.289065808060707,1.3862943611198906,1.7002657046995084
4.962844630259907,4.505181969856409,3.5553480614894135,3.517809040653803,4.248495242049359,4.364312942940579,1.3862943611198906,1.4588521367031924
