S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
4.454347296253507,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,0.0,0.045143420275289774,3.258096538021482,2.5343843620444226,4.7535901911063645,4.506338197135906,4.894101477840304,4.339183241919254,0.0,0.1303948359032745,0.0,0.4960677056471013
4.456283405280375,5.635089167470236,1.791759469228055,1.8937006212584468,3.332204510175204,2.519893811153081,1.0986122886681098,0.0,0.0,0.26618434442685546,0.0,0.0,3.258096538021482,3.0727163363136674,4.7535901911063645,4.955941672841151,4.8972177159495125,4.198602866125168,0.0,0.0,0.0,0.5902159674694558
4.458215773031428,1.699794810623623,1.791759469228055,1.7395152478903677,3.332204510175204,2.8820562223126536,1.0986122886681098,0.7455615789905357,0.0,0.2349836096370166,0.0,0.32889504696911376,3.258096538021482,1.9625619153642555,4.7535901911063645,4.502414204106912,4.9003242732785735,4.28672230145389,0.0,0.0,0.0,0.4449802571099563
4.460144413937834,3.4352370792034765,1.791759469228055,0.4845996089620256,3.332204510175204,2.792708903358954,1.0986122886681098,1.0339928594592322,0.0,0.29188230768951207,0.0,0.07206445666807414,3.258096538021482,1.3504226658092193,4.7535901911063645,5.379924763511543,4.903421209789107,4.379782857693933,0.0,0.0,0.0,0.5373632738053855
4.4620693423474185,3.409886884741779,1.791759469228055,0.47447575798609587,3.332204510175204,3.53274288412996,1.0986122886681098,0.0,0.0,0.5740257800276003,0.0,0.0,3.258096538021482,2.312315263604196,4.7535901911063645,4.590064947092951,4.906508584887358,4.005604505421663,0.0,0.94738887066137,0.0,0.5166617370560619
4.4639905725253115,2.5707089603666358,1.791759469228055,1.271396543017093,3.332204510175204,2.8007040690516636,1.0986122886681098,0.6357073103986665,0.0,1.1880371684371285,0.0,0.0,3.258096538021482,3.3362581767894284,4.7535901911063645,4.5229714219361705,4.909586457431038,4.522465749863007,0.0,0.0,0.0,1.2177543258032364
4.465908118654584,0.011316335672566957,1.791759469228055,0.9172540926681025,3.332204510175204,4.097175952862255,1.0986122886681098,1.3322257301759726,0.0,0.19702631973931833,0.0,0.0,3.258096538021482,2.104863346625269,4.7535901911063645,3.7830256048878175,4.912654885736052,3.654692283455295,0.0,0.0,0.0,0.0
4.465908118654584,4.777908778817249,1.791759469228055,1.6343398807279572,3.332204510175204,3.3480649975274597,1.0986122886681098,0.15772545228767376,0.0,0.08969582921310199,0.0,0.09156879908254406,3.258096538021482,2.9543005901484456,4.770684624465665,4.806090518656284,4.912654885736052,5.597766938539912,0.0,0.0,0.0,1.1706608100747946
4.465908118654584,2.523611770660878,1.791759469228055,1.1047760451893756,3.332204510175204,2.4123021660973976,1.0986122886681098,1.144540330374883,0.0,0.6971446874214337,0.0,0.0,3.258096538021482,2.81678795297109,4.770684624465665,4.618168316708631,4.952299717083292,5.168768236025787,0.0,0.0,0.0,0.8598529984484815
4.465908118654584,3.2431297404048203,1.791759469228055,1.869149689758475,3.332204510175204,3.3810068314902484,1.0986122886681098,0.14262304518257451,0.0,0.4792567284290571,0.0,0.0,3.258096538021482,2.847087480681357,4.770684624465665,5.52804820498298,4.990432586778736,3.5950258499241943,0.0,0.0,0.0,0.8882774195459073
4.465908118654584,1.9717746271530858,1.791759469228055,1.3241222542766937,3.332204510175204,2.918870905431996,1.0986122886681098,0.052398755928399376,0.0,0.23846306139622786,0.0,0.0,3.258096538021482,1.98847553288422,4.770684624465665,4.847493193609851,4.990918377412531,5.473736782115971,0.0,0.7322390056370336,0.06899287148695142,0.6804046629990019
4.465908118654584,3.05477376338495,1.791759469228055,1.332480864006767,3.332204510175204,2.521452214791947,1.0986122886681098,0.0,0.0,0.3691508662611108,0.0,0.0,3.258096538021482,2.268017355667972,4.770684624465665,4.675592822848467,4.991403932168368,4.134570824050291,0.0,0.0,0.13353139262452257,0.38409760426360434
4.465908118654584,1.8261015542408594,1.791759469228055,1.0607785768738671,3.332204510175204,2.9606445322568535,1.0986122886681098,0.86622089256267,0.0,0.2504087070157195,0.0,0.0,3.258096538021482,2.7857446327435254,4.770684624465665,4.438027473157503,4.9918892512752,4.069194575161674,0.0,0.008575597411588434,0.1941560144409574,0.0
4.465908118654584,5.868593023516869,1.791759469228055,1.694740827432839,3.332204510175204,3.069101001987758,1.0986122886681098,1.481786425462425,0.0,0.7142442946767358,0.0,0.003963375301630788,3.258096538021482,2.5134276100870947,4.770684624465665,4.870274250262025,4.992374334961647,4.738032663185694,0.0,0.6508347246835787,0.25131442828090605,0.8349665707336765
4.465908118654584,2.1826193406947403,1.791759469228055,1.026559400805758,3.332204510175204,3.748757211551035,1.0986122886681098,0.6125023734846305,0.0,0.6620211348176082,0.0,0.2642349965473791,3.258096538021482,2.5885508750414257,4.770684624465665,4.448871859187338,4.992859183455994,5.78958287734154,0.0,0.1938825566060272,0.3053816495511818,0.6766661405448281
4.465908118654584,1.7823666077109441,1.791759469228055,2.0250405058966,3.332204510175204,2.5242165693774177,1.0986122886681098,0.0,0.0,0.6062558542830915,0.0,0.027283453337662945,3.258096538021482,3.0268766650330705,4.770684624465665,4.104291067735669,4.993343796986195,3.883905822274733,0.0,0.0,0.35667494393873234,0.8609956522400617
4.465908118654584,2.8764994429414177,1.791759469228055,1.3636773130398765,3.332204510175204,3.012981473523007,1.0986122886681098,0.45209015898248195,0.0,0.0,0.0,0.0,3.258096538021482,1.9094737921522302,4.770684624465665,4.555038780717743,4.993828175779875,3.327679570678871,0.0,0.2787159371284421,0.4054651081081644,1.1102570986088938
4.465908118654584,2.4432066783887714,1.791759469228055,1.6893007411678682,3.332204510175204,3.014558649130785,1.0986122886681098,0.29102556606523433,0.0,0.15754417667323112,0.0,0.0,3.258096538021482,2.8605914891457864,4.770684624465665,5.001626730698261,4.994312320064325,4.336346298310144,0.0,0.1032063150660614,0.4519851237430572,0.511365830589339
4.465908118654584,3.3652351785441246,1.791759469228055,1.3970435801507,3.332204510175204,2.332369841251621,1.0986122886681098,2.364991907662716,0.0,0.42105149951623966,0.0,0.0,3.258096538021482,3.2964229846161768,4.770684624465665,4.438776753853814,4.99479623006651,3.4613079247712424,0.0,0.0,0.49643688631389105,0.0
