Index,Lower,Upper
466,38212.98266374295,63106.36599838621
467,38440.75059383011,63267.9658098969
468,38339.29869029287,62955.3779760068
469,38417.096513675395,63439.961724713816
470,38834.46816862099,63839.94485609331
471,38677.70558527713,62972.08919428837
472,38762.08794495287,62977.01915154945
473,39187.86182878535,63082.218581181085
474,39201.30446162521,62305.679780988095
475,39430.00368117141,62387.42221196842
476,39804.65002388793,62280.81388320247
477,39576.20195375315,62485.585122518656
478,39756.717100596165,62868.79832462448
479,39764.884026796855,62357.75386443173
480,40159.44128520636,62125.04738168363
481,40203.976029802965,61633.64185198206
482,40800.41955234498,61974.44287853791
483,41182.740961235184,61936.87063182301
484,40764.43537546739,61665.94189359995
485,41155.25679667445,61777.41216507331
486,41454.18331373158,61795.73333718411
487,41167.902339239976,61763.66961320653
488,41545.03767027314,61732.79259210202
489,41646.984873612186,61469.040105074935
490,41747.23112131028,61851.2920099528
491,41872.08795696435,61618.13474600685
492,42063.24294576646,61804.69488554624
493,42058.50628837532,61586.39330856082
494,42709.01461837896,61699.086194190546
495,42620.017089784786,61721.394706268424
496,43096.6968114905,61561.970251192455
497,42996.947683783816,61493.14332641252
498,42964.90598706322,61521.73460980709
499,43245.820145195765,61341.84310618266
500,43469.59682598269,61244.20734931632
501,43036.49241822142,61244.29928297822
502,43539.08959977464,61315.8436762228
503,43664.882141969756,61372.70799494422
504,44019.6763120797,61394.56669276939
505,43946.86742945662,61167.394951051385
506,44129.68620376629,61075.57082717351
507,44532.691349779685,61344.98972626981
508,44363.50225622595,61005.45939992492
509,44472.14821459314,61144.1235213109
510,44684.92783466722,61118.053851135635
511,44961.892718167444,61036.83265519464
512,45261.19850145202,61265.59955543198
513,45361.694061507944,61136.51727878913
514,45694.06232240841,61399.43585377347
515,45472.75247708622,61343.87844734805
516,45677.47300972351,61445.331856614845
517,46103.369057506985,61505.861523688836
518,45764.81909058639,61369.32667721138
519,46212.25455142307,61398.225062460944
520,46414.026798189116,61692.78786603022
521,46619.56434799377,61520.702761984954
522,46741.07214042952,61250.68839892556
523,46869.83638199734,61606.76949753083
524,46718.22988506071,61450.68632403152
525,46798.874388617915,61460.561291523605
526,47020.673373762766,61471.42183107198
527,47153.82173093678,61334.904165595755
528,47256.26938879962,61533.94637306943
529,47536.371929552624,61487.14330047052
530,47959.28500383453,61462.60002492976
531,47832.480098374406,61523.03442712818
532,48017.77352277334,61394.84375521973
533,48077.323937063135,61449.0166421423
534,48221.065013544096,61612.951605857656
535,48332.16554204578,61612.62239988775
536,48323.40674400789,61443.11356190427
537,48800.22764149477,61630.985763644196
538,48710.20752165844,61427.80339795513
539,48785.44356119883,61496.73226486496
540,48558.578239247196,61601.68276236121
541,48872.90956957094,61500.30272601146
542,49169.298383192785,61411.97506101852
543,48902.28377809293,61509.51097768053
544,49447.382475559054,61308.70437052456
545,49365.60232801144,61409.569867935985
546,49421.71155104569,61333.18986100517
547,48163.09119558019,61349.99053142201
548,47204.291722698195,61341.27319797188
549,46085.75447746537,61168.12878348335
550,45532.77504279442,61013.99818565004
551,44556.75250322406,60911.42328084341
552,43897.50994527939,60501.44402347786
553,43542.52788725365,60480.612035811864
554,42735.53846020988,60289.82977289008
555,42309.26666023364,59513.816907883534
556,42073.34877285441,59369.360686886874
557,41605.20496779449,59069.22481409705
558,41638.47845589339,58752.556237929486
559,41140.22773238976,58512.798537783296
560,40654.845114008654,58283.535154340425
561,40964.64858702749,57871.17193442152
562,40754.16503181233,58157.94993561027
563,40825.51481021367,57817.43543593428
564,40098.576091985444,57448.744642214115
565,40334.73041001476,57334.11742704491
566,40527.09032829699,56797.896601828834
567,39991.57265852113,56588.390311648945
568,40041.1617356409,56847.58327650863
569,40290.27762410875,56608.384384514204
570,39917.511022055165,56084.92381353379
571,39792.58421170136,56095.792599828645
572,39342.7470526241,55821.834315860426
573,39064.85877137958,55269.622466132394
574,39040.05106815682,55534.48045739183
575,39314.67787213081,54999.83147726691
576,39148.32960492548,54842.58064085625
577,39048.48204390954,54916.57294664687
578,38803.84109254429,54536.41882455721
579,38788.63667546123,54384.240791695694
580,38675.64768587485,54249.42486240433
581,38996.46265364103,54168.74978919165
582,38814.35447422606,54098.94770958547
