Index,Lower,Upper
273,20952.123011447926,26737.60228610329
274,21011.558590107157,26734.951660722923
275,21121.615636790037,26683.40385840283
276,21093.363004015424,26598.00872298418
277,21317.976798827305,26748.842531834674
278,21192.81042045729,26754.047531285232
279,21278.682697834964,26793.715146395825
280,21375.394861669905,26805.242612218986
281,21441.29352971339,26766.539422777132
282,21402.768008317464,26691.096282270966
283,21494.22039082143,26653.517695788883
284,21478.082251259646,26718.54808621236
285,21540.129572862214,26754.372613622945
286,21631.876628129026,26788.101486466312
287,21694.83321885299,26839.796376634004
288,21748.36469425748,26962.826819513542
289,21887.087917780664,26944.71201054979
290,21883.218495961428,26982.442327817993
291,21947.8971436552,26935.785279329342
292,21971.864625590824,26935.05375742068
293,21951.267019310293,26911.888471124697
294,22009.15891249914,26885.166469212167
295,22016.251286725128,26828.32047908119
296,21923.403280502986,26767.52141649895
297,21893.946832422727,26639.85442680835
298,21842.562739168083,26603.936159563826
299,21830.132881273646,26530.620556637834
300,21694.1513868531,26390.533880282925
301,21524.506945597404,26475.204356144663
302,21570.541179654818,26415.90454520646
303,21483.715402222744,26304.943682963287
304,21415.56100062045,26197.389400688207
305,21495.627885198443,26214.526537164325
306,21317.44358070888,26110.055341666368
307,21199.997340709222,26149.762333686966
308,21076.975004498625,25967.90546573937
309,20907.09288578759,25788.619931498244
310,20749.605924383726,25865.105041273873
311,20595.547278454436,25904.3957253487
312,20405.099407002614,25716.84552188108
313,20320.96767025935,25549.076614112728
314,20092.059139945377,25411.33867206323
315,20087.484403813476,25333.813582558007
316,20029.49104005282,25271.970147756947
317,19973.656681535642,25262.217603780642
318,19985.380601211058,25231.24913168479
319,19920.97240813901,25180.736899441243
320,19844.68416915349,25013.98828409073
321,19853.694555013095,24999.136092014556
322,19994.559303904294,24975.44341174505
323,19903.34262197846,25022.912256530024
324,19958.179739525833,24828.648501742162
325,19911.911535707404,24849.099628954416
326,19925.36464643093,24847.419889381865
327,20105.486980350004,24926.704398557304
328,20087.70207511442,24798.772474522895
329,20112.226090041484,24776.432066533413
330,20067.348886974407,24780.924713056924
331,20177.43064550991,24700.28373631285
332,20151.05519393188,24770.184916715032
333,20079.88803333488,24705.68689611809
334,20209.655173812982,24590.95650531834
335,20222.2905772679,24607.04381019149
336,20191.46728470439,24595.021761292443
337,20290.938623839775,24541.93196051086
338,20259.72510210689,24528.163263361985
339,20303.057927449136,24530.02207122102
340,20337.425523324535,24573.944567643633
341,20366.275823854718,24556.178747310634
