Index,Lower,Upper
186,53975.46,58489.92
187,53934.04,58414.06
188,53990.57,58506.55
189,53849.55,58418.21
190,53714.57,58283.89
191,53595.09,58169.5
192,53683.61,58154.98
193,53658.94,58182.3
194,53682.36,58068.99
195,53581.63,58009.42
196,53602.84,57980.5
197,53710.82,58048.55
198,53659.53,57966.59
199,53706.86,57955.19
200,53694.19,57853.21
201,53682.44,57860.77
202,53659.27,57770.64
203,53808.04,57724.23
204,53585.18,57711.59
205,53691.99,57692.8
206,53700.74,57659.16
207,53749.11,57690.56
208,53804.8,57737.77
209,53838.68,57690.56
210,53949.65,57761.67
211,53925.63,57700.66
212,53878.51,57700.14
213,53941.99,57676.74
214,53926.79,57678.94
215,53996.05,57572.87
216,53913.79,57613.74
217,53928.74,57573.41
218,53995.88,57542.21
219,53961.95,57507.41
220,53928.84,57428.79
221,53931.34,57457.99
222,53902.96,57325.05
223,53852.53,57310.66
224,53898.54,57289.36
225,53878.73,57255.61
226,53911.19,57255.71
227,53908.82,57269.12
228,53952.54,57201.07
229,53931.71,57229.77
230,53963.32,57173.55
231,54041.2,57160.17
232,54055.84,57263.6
