Index,Lower,Upper
426,30320.654691437667,36500.84561076753
427,30343.301671484172,36677.23816944556
428,30546.323741842774,36912.6423970772
429,30669.258181501442,36988.10600801474
430,30658.159845365743,37514.457229125415
431,30759.901803279216,38030.382260298764
432,30791.20399809749,38683.10697643397
433,30906.377580409768,39253.28281243054
434,30913.219243889176,39776.002092338655
435,31090.02976051041,40239.4347932033
436,31229.62271091726,40457.317711150965
437,31409.0543045436,40848.35516333924
438,31345.6984994621,41326.76800590149
439,31624.962057061657,41429.86539888522
440,31868.93113071991,41683.207170474096
441,32156.35147138833,41984.81775847832
442,32076.24367603171,42359.924529539756
443,32306.634793941812,42396.02492813208
444,32540.44314860988,42816.95800544978
445,32602.737050573774,43037.258774706235
446,32802.91896964086,42882.81050928522
447,32932.387402235276,43368.551301783205
448,33285.126656213535,43607.98984864238
449,33211.732459953986,43767.01624082729
450,33395.854388364656,43677.2319156743
451,33562.70772501822,43754.84500938126
452,33725.19440360717,44019.668130831924
453,33882.97413314585,44113.144340105035
454,34014.023921406544,44263.779326873075
455,34186.33152583065,44179.287098993955
456,34363.863176055114,44367.14962792893
457,34349.005433369115,44451.845335612576
458,34586.12385122645,44520.65784858674
459,34693.01860896757,44582.410802066566
460,34738.71092724326,44765.706762164424
461,34851.74284631404,44758.81393606775
462,34900.36359977491,45047.861906349055
463,35221.78881551148,45008.82173679418
464,35472.23404222768,45341.19116823397
465,35530.508717329954,45331.66329102013
466,35794.83368281799,45463.9459785083
467,35264.02552349553,45132.74692426183
468,34963.61064805092,45037.458300930346
469,34794.66235309442,44968.19189507696
470,34503.18161134826,44857.57710692756
471,34087.51435632099,44714.05791219665
472,33943.227393498666,44344.97631413135
473,33930.66778554428,44297.85815641416
474,33709.601786303225,44227.4361512993
475,33582.25968560946,43800.71712751585
476,33496.63666481578,43803.02211372247
477,33367.959400445696,43626.88471821984
478,33405.04368634883,43823.28017206788
479,33346.01283978643,43543.012108338866
480,33362.84502401189,43288.50067467118
481,33330.29056722111,43342.682605288624
482,33084.19698962253,43116.295611752015
483,33069.97516471112,43006.800900621245
484,32972.50851702129,42810.40469796884
485,33211.67524613603,42748.348396266614
486,32979.442944938615,42801.21451247873
487,32898.32702931486,42692.07603970924
488,33173.87965725429,42504.475738645866
489,33086.74177546466,42518.7631098345
490,33186.314543905966,42340.77045680708
491,33229.60005599621,42439.33498934883
492,33329.72273804545,42330.053911052106
493,33496.81495138548,42302.35752002943
494,33637.618780293466,42295.12052549555
495,33599.345167671054,42532.64279696237
496,33683.628195231635,42341.15165547845
497,30163.038535074385,50155.48730191579
498,28389.517313024153,54868.782875344776
499,28308.454365227823,58725.36717445494
500,28595.597288690402,61936.34649327024
501,28475.280289114704,64759.67357659177
502,29252.308803883643,66171.50789896544
503,29642.39222835159,69385.01951462662
504,30605.203205734546,70501.62714422832
505,30741.86853789824,72017.14802027693
506,31561.508362292065,73698.71861851962
507,32412.072913761873,74915.70188873922
508,32252.622292976645,76958.94034367458
509,32919.64057686853,78290.32968007274
510,34524.24530504549,78448.69154941886
511,34730.98125525132,79274.76424997467
512,35962.05178361352,80576.11786585742
513,36734.48830928072,80598.34089970136
514,37037.176785252464,81606.58930662327
515,37656.70199054354,82586.59669201354
516,37911.28879039275,83274.6082136554
517,38374.489945374175,83829.147279427
518,39163.113138922905,83863.97274749525
519,40764.432728289954,84819.14926881844
520,40359.948278997865,84775.12869414345
521,40779.281229235545,85204.72801357927
522,42352.83756195561,85409.11707242795
523,42852.04498376604,85548.31596924432
524,43491.13752117555,85574.25732138364
525,43695.17182248222,85953.51434016088
526,43780.34580465367,86820.45181408335
527,44017.779268843515,86579.87671200359
528,44331.58756154685,86434.48238978266
529,45966.49543223154,87095.71005098391
530,45675.51510268839,87240.84225595409
531,46179.973041148914,86170.16599098871
532,45974.668222608205,86665.86307585768
