Index,Lower,Upper
1920,563634.937959749,617543.9358217829
1921,561057.0393998744,616502.2642757526
1922,558659.6592672688,614600.9051431301
1923,557452.0720624635,614385.0138232739
1924,554597.2488905286,613977.7895556928
1925,553283.0378453676,611339.9325807134
1926,551052.377012844,611649.113257244
1927,550842.2606975881,610219.4297909458
1928,548881.7144255259,609597.8721691306
1929,549226.0815555031,608403.0027932917
1930,546292.2513104632,607706.02305639
1931,545812.5541728757,607255.6526602689
1932,545329.098915101,605834.8821116879
1933,545374.1711067118,604660.1159136479
1934,544370.6929514838,603500.0545299596
1935,543903.1816773943,603027.4017735741
1936,543785.6290841504,602836.688051179
1937,542670.4601260329,601763.1437823834
1938,541504.6446975542,601024.5321810778
1939,542542.2344940067,601024.3463845302
1940,541957.7439667464,598941.4562461611
1941,541452.0567014359,599658.4546368662
1942,541854.8778754785,599766.7094182536
1943,541037.9373346554,597183.2237532678
1944,540606.00755415,597431.2221986806
1945,541554.4241411642,596309.9993387399
1946,540226.8242282213,595107.5086415127
1947,540316.7512288949,596404.8451308537
1948,541859.0995584547,595551.2813637524
1949,540883.8546944732,594235.7848833936
1950,540789.5204969575,594170.4863116177
1951,540789.0381889927,594302.6549651576
1952,540799.2967758308,592231.1902713218
1953,542178.1439956021,592671.1753318638
1954,541349.0649177785,592931.3012196458
1955,541370.9270832826,592751.74316285
1956,542091.1595666173,592001.4621581931
1957,542519.0632759137,592325.9446359705
1958,542329.2700751483,590994.0077650633
1959,542113.092634444,591340.0845876813
1960,541814.0713727513,590621.5596322918
1961,542458.315246037,589799.3459122324
1962,543727.9296832852,590194.9284930774
1963,542676.5390109855,589601.4157158971
1964,543479.4599756905,589224.2495319515
1965,543220.78186791,589751.5794303729
1966,543597.8617150427,588176.9123857841
1967,543711.1392293902,589113.9259197346
1968,543179.556627785,588602.4328321702
1969,543883.6145099819,587523.5496194633
1970,544274.7304557342,587338.1107318696
1971,544467.6123137318,588023.7776825178
1972,544798.5392160516,588263.1123513874
1973,544464.777300187,587512.7404507145
1974,545290.9161461241,587003.5061413073
1975,545801.646336238,587207.6282324413
1976,544899.4705752834,586583.0936677575
1977,544686.4045841941,586181.5162768908
1978,546124.1830234907,587277.4732328631
1979,547448.7651528929,586058.2939777047
1980,548058.724950698,586722.7722309188
1981,547354.114711635,586436.731421979
1982,547415.1672086732,586071.4755406899
1983,546969.3039585503,586178.5873603922
1984,548519.0698344739,585632.346985118
1985,548311.5600444091,586006.2234595767
1986,548759.1652639633,585700.3262463752
1987,548867.1346716573,585751.220625969
1988,548777.9433189543,585741.0455346295
1989,549303.5210206466,585040.7793931118
1990,549584.2451862113,585017.6208855911
1991,548938.6467258767,584460.071835503
1992,549194.2622857795,585159.7342057183
1993,550087.6528483127,584686.7458883569
1994,550597.9653695158,584398.831070821
1995,550779.4689946481,584373.000129121
1996,551071.5186963342,583861.377168615
1997,551351.185051693,584378.9680907987
1998,552112.8266294239,584086.4357234822
1999,551024.8229043568,584046.3243608605
2000,552338.1483518254,584900.8500343087
2001,552070.8727066985,584165.1637254579
2002,552333.4931731672,584300.0646235505
2003,553015.471082487,583566.9286100751
2004,552797.4263083539,584542.6815888163
2005,552752.1476739816,583909.6009717395
2006,553512.2398045065,584356.9169014009
2007,554085.5427117062,583686.6613923972
2008,554387.7522431897,583603.69821752
2009,554291.5209025951,584430.2114090809
2010,554619.1838432322,584184.8852460235
2011,554890.0559656244,584089.281665266
2012,554997.1630726232,584734.6767703596
2013,555445.3291579409,584094.3919916321
2014,555268.9479356811,584285.0031119146
2015,556331.1870323389,584314.4302906544
2016,556518.917308528,584338.7365538841
2017,556553.3953178324,585180.834780078
2018,556556.2558170246,584987.5476672668
2019,557388.1271210883,584780.1225154006
2020,557826.8989027311,585298.0079077298
2021,558317.6622749186,585322.3059443893
2022,558123.3836235821,585565.3005160273
2023,557869.159009792,584998.298063066
2024,557767.1081821691,585282.3631687055
2025,558027.2875723551,584507.6889582541
2026,558237.3088791062,584218.4857967042
2027,558659.7954365163,584688.0764359366
2028,559103.0266439749,584962.6938024755
2029,558979.7171536423,584408.2801709325
2030,559082.4245017716,584628.1665036936
2031,559576.6800603544,584229.113458425
2032,559670.363915104,583982.6752861765
2033,559614.2566549892,584170.1643146807
2034,560187.2389653417,584092.8366617017
2035,559749.0124602077,584084.3857140369
2036,559798.7896437095,584096.1492522715
2037,560179.4826595132,583640.392410911
2038,560682.2403880756,583977.3245980351
2039,560867.9845089223,583873.4115281594
2040,560794.1522956237,583585.7686652386
2041,560944.9706869018,583525.592494255
2042,561573.8274176395,584249.8705581706
2043,561562.6323329661,584573.5555238074
2044,562117.280332507,584699.2151415112
2045,562608.5419567428,584728.0125096184
2046,562572.3097491693,584582.9840095043
2047,562866.8259273004,585380.8852036722
2048,563137.275635691,584880.5739152844
2049,563395.017390066,585242.9343962806
2050,563259.5838088174,584848.2049333658
2051,563413.1767564131,585211.8060238372
2052,563517.9744345655,585011.8507673081
2053,564439.1159368776,585773.8012525166
2054,564750.0995379419,585868.0438560491
2055,564336.677943579,586096.9465871878
2056,564639.8021377828,585718.4220915008
2057,565433.3464576688,585509.1334517751
2058,565573.8926571183,585922.9809828629
2059,565171.5189459892,586041.1640193855
2060,565442.1802838176,586348.213805202
2061,565771.6992526136,586502.7552757083
2062,566276.9847461204,586304.8190294502
