Index,Lower,Upper
1479,4131.91,131667.61
1480,4771.37,129696.15
1481,4245.06,127037.17
1482,8531.17,127327.25
1483,6062.49,125949.24
1484,9600.39,125267.1
1485,9537.67,124770.34
1486,10919.12,123861.3
1487,10824.85,122839.61
1488,10333.84,122406.39
1489,10378.25,124483.72
1490,10575.1,123086.74
1491,11136.17,120370.13
1492,11987.1,121292.88
1493,11788.84,121066.63
1494,12621.49,120107.67
1495,13995.5,118491.13
1496,14836.28,118912.35
1497,15666.67,117097.7
1498,16336.02,117203.5
1499,16127.22,117520.05
1500,16163.04,115640.5
1501,16179.37,115480.58
1502,18021.91,114020.55
1503,18072.38,116889.05
1504,16856.39,115038.3
1505,18727.03,114824.44
1506,19673.85,114707.08
1507,20185.44,112928.07
1508,19951.45,110524.3
1509,21314.11,112098.77
1510,22137.3,110963.15
1511,21560.24,112597.82
1512,22194.1,111559.61
1513,22783.71,109643.47
1514,23713.3,111688.33
1515,23579.06,109726.98
1516,24597.94,110758.55
1517,23499.56,110023.89
1518,24833.29,110858.57
1519,26360.72,109607.18
1520,25096.84,107988.89
1521,26047.36,107562.59
1522,27215.12,107164.73
1523,27160.78,106921.41
1524,29104.89,105889.39
1525,27575.43,105828.41
1526,29601.47,105837.9
1527,29099.3,105362.44
1528,30453.47,105969.84
1529,30546.08,106157.0
1530,30830.48,105135.9
1531,30444.38,104724.69
1532,31934.44,103334.49
1533,31379.68,103046.16
1534,32547.53,104175.59
1535,31985.8,103547.59
1536,33843.89,103953.83
1537,34476.14,102209.93
1538,34871.41,102142.58
1539,35063.24,101405.36
1540,35993.65,100990.79
1541,34312.24,100942.66
1542,35295.69,102551.53
1543,36625.69,100930.53
1544,36171.33,99171.01
1545,37617.11,100320.94
1546,36647.9,99234.02
1547,37156.47,100674.81
1548,38217.44,99463.42
1549,38080.41,98564.84
1550,38606.81,98435.18
1551,37958.58,97882.82
1552,38653.19,98336.27
1553,40054.47,97039.74
1554,40109.61,96740.06
1555,40269.55,97795.34
1556,41415.12,97359.86
1557,40476.72,96914.56
1558,41211.04,97079.6
1559,42051.43,97531.46
1560,40790.45,97132.22
1561,41805.31,95576.01
1562,42350.7,95479.59
1563,42032.68,96302.88
1564,42583.81,96368.24
1565,43403.87,94558.11
1566,44127.49,95222.72
1567,44168.22,95706.82
1568,43656.1,94713.34
1569,44759.67,94583.54
1570,45416.52,93551.14
1571,44768.24,93553.76
1572,45646.94,93976.86
1573,46188.84,93028.85
1574,46202.11,92778.2
1575,45189.35,92666.79
1576,46438.07,92539.0
1577,46509.67,91732.51
1578,46618.52,92760.02
1579,47587.28,92238.4
1580,47819.93,92080.83
1581,48224.48,91434.38
1582,48228.69,92028.96
1583,48128.14,91787.89
1584,48659.32,90981.59
1585,48683.76,91318.49
1586,49178.15,90709.57
1587,49712.74,91267.01
1588,49474.94,91069.36
1589,49853.63,90147.3
1590,49501.33,90660.77
1591,49965.96,89930.4
1592,50127.38,90252.35
1593,50818.83,90502.58
1594,50729.25,89529.0
1595,51129.05,90000.12
1596,51262.07,89914.96
1597,51125.92,89467.62
1598,51805.55,89784.3
1599,52321.86,88489.57
1600,51901.71,89058.67
1601,52694.75,88607.87
1602,52082.23,88242.26
1603,53001.67,88566.06
1604,53701.11,87953.48
1605,52977.4,87698.35
1606,53548.69,87742.78
1607,53842.95,88351.6
