Index,Lower,Upper
56,1822.6842011078052,5943.3297088079125
57,1776.2743480047257,6036.897921327699
58,1866.4143792180432,6069.848841824879
59,1975.2965906769473,6120.972377421043
60,1993.1756133768204,6263.668500544281
61,2102.2989679930724,6278.925800088879
62,2181.65335390033,6287.998137038891
63,2230.3105338174205,6320.613733225528
64,2252.379130703708,6336.08675297988
65,2319.6904473856134,6314.749609533393
66,2314.355438751455,6286.537878484012
67,2320.589803579391,6379.207738545419
68,2378.0622096872426,6411.520853142449
69,2546.47564145713,6505.783083591847
