Index,Lower,Upper
190,15256.059423197146,21943.106082997834
191,15353.417750101422,21705.91512211293
192,15432.081998803353,21825.98890918271
193,15383.573580261775,21670.033716745027
194,15511.631317298083,21715.519261527264
195,15513.70605100905,21686.781988062543
196,15596.833116731023,21654.908320365535
197,15644.436246244371,21631.150768675845
198,15682.841376956121,21695.33424070576
199,15734.94512649697,21621.67737498009
200,15651.923516035475,21707.205235745867
201,15732.555018810821,21525.29952111306
202,15741.931011473618,21497.596924961483
203,15762.43673433388,21609.490741197624
204,15824.639614278149,21600.672608228164
205,15817.710471829074,21489.100823189707
206,15887.653804626032,21384.08849870864
207,16054.942461168786,21444.5720562297
208,15707.072020195656,21307.23188172696
209,15497.586163389016,21245.06265594284
210,15520.214184255517,21056.23150300821
211,15321.705737235083,21120.925509222943
212,14992.4874304077,20996.396214311746
213,14917.01079844482,20989.88673350396
214,14743.42651650232,20673.05939222063
215,14555.334968113264,20643.745554628815
216,14534.516982609945,20655.54452550502
217,14592.042936982994,20591.738311792218
218,14383.606247488955,20354.850050039833
219,14108.79288700339,20297.81465157458
220,13954.485047926166,20154.327097854406
221,13843.257431814991,20127.166890668326
222,13994.113622422954,20061.500957982087
223,13713.962399375236,19981.32982376633
224,13766.929491552675,19763.888936592026
225,13529.288400317986,19698.460766333053
226,13240.664646910534,19624.951918570365
227,13245.320548239137,19628.689049740933
228,13174.556910890604,19479.994014177995
229,13129.509587291474,19444.99599224838
230,13031.283012133752,19179.199243189414
231,13056.636497441466,19175.883002696046
232,12975.52497182583,19120.719168719737
233,12939.898878932272,18991.84677499477
234,12854.647159021912,18964.723217794617
235,12740.61531420638,18904.43303893765
236,12816.713202133664,18819.577966529378
237,12950.679440535816,18712.826268969926
