S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
0.0,1.7724376249764675,0.6931471805599453,1.2420970650394143,1.9694406464655074,2.065777504543626,3.3262343431887,2.157862733522076,0.0,0.0,0.0,0.2830080170225526,0.6061358035703155,1.106679421729265
0.0,0.8121043795683118,0.6931471805599453,1.665296119674729,1.9459101490553132,2.3765720111196487,3.332204510175204,0.6793457124790478,0.0,0.0,0.0,0.0,0.6931471805599453,0.40907936630345343
0.0,2.0326332991636473,0.6931471805599453,0.7055639425275454,1.9299098077088723,2.0845218026042907,3.332204510175204,1.8285163887728635,0.0,0.0,0.0,0.14493408082245457,0.6359887667199967,1.5588760391065772
0.0,3.1107378341755103,0.6931471805599453,1.6495217317017428,1.9136492868370918,2.4691811161685973,3.332204510175204,1.5533097268250577,0.0,0.0,0.0,0.0,0.5753641449035619,0.7978519311445146
0.0,2.862995619889673,0.6931471805599453,0.5280432245400557,1.8971199848858813,1.453344648322405,3.332204510175204,2.059581228149801,0.0,0.0,0.0,0.3681580805294248,0.5108256237659907,1.1544207426307396
0.0,1.474103905381029,0.6931471805599453,1.2800145331370354,1.8803128665695001,1.4909649576400208,3.332204510175204,2.337331023169156,0.0,0.0,0.0,0.0,0.44183275227903923,0.923879445932727
0.0,2.415817887401805,0.6931471805599453,1.3113436510152308,1.8632184332102,2.0176616316496,3.332204510175204,0.8625519211031458,0.0,0.0,0.0,0.2509495810183514,0.36772478012531734,1.2824077995734167
0.0,2.2020250236341607,0.6931471805599453,0.42505272946627715,1.8458266904983307,3.1161756187868943,3.332204510175204,1.0979084056568387,0.0,0.0,0.0,0.2504142332409298,0.2876820724517809,1.0435045439509218
0.0,1.312340782976217,0.6931471805599453,0.688857722312369,1.8281271133989299,3.13614170166805,3.332204510175204,1.5064182494089726,0.0,0.0,0.0,0.2797643970797762,0.20067069546215122,1.4834926164134528
0.0,0.8774296658099591,0.6931471805599453,0.9873512487906955,1.8101086078962514,3.7043306913830456,3.332204510175204,1.9469747866782339,0.0,0.0,0.0,0.19470488496564872,0.1053605156578263,1.1099612921560165
0.0,0.7165593862396247,0.6931471805599453,1.4184834567244684,1.791759469228055,3.3584384799087026,3.332204510175204,1.064072049791187,0.0,0.0,0.0,0.0,0.0,0.863632123871525
