S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
0.0,0.9445203185985447,0.6931471805599453,1.029587330328871,1.9694406464655074,1.784291077093075,3.3262343431887,1.979109482608493,0.0,0.0,0.0,0.0,0.6061358035703155,1.3382550719295967
0.0,2.197660174591374,0.6931471805599453,1.5147405356052532,1.9459101490553132,2.3644043129733774,3.332204510175204,1.7480603964933505,0.0,0.0,0.0,0.004127531009403995,0.6931471805599453,1.7976578204289628
0.0,1.6032023311738937,0.6931471805599453,0.541750555696808,1.9299098077088723,1.7705670110106129,3.332204510175204,2.0116718774030047,0.0,0.0,0.0,0.2551487740450153,0.6359887667199967,0.8250355322421626
0.0,0.6495864105663657,0.6931471805599453,0.7859979924846251,1.9136492868370918,2.986544287665601,3.332204510175204,1.704847218290762,0.0,0.0,0.0,0.24500799163717638,0.5753641449035619,0.5959639202090192
0.0,2.1443097503208746,0.6931471805599453,1.0011835958814872,1.8971199848858813,0.8955612881419655,3.332204510175204,2.641253340281938,0.0,0.0,0.0,0.39288967476608017,0.5108256237659907,0.7638969995819338
0.0,1.044413067116996,0.6931471805599453,1.259539389852115,1.8803128665695001,2.3810706139425064,3.332204510175204,1.8090846428863805,0.0,0.0,0.0,0.5383167484661027,0.44183275227903923,1.221919762376076
0.0,1.072798804646719,0.6931471805599453,1.6483602823634516,1.8632184332102,3.4697591295792476,3.332204510175204,0.9174521054298056,0.0,0.0,0.0,0.042228085011292854,0.36772478012531734,0.9287122428631361
0.0,0.5269193788965836,0.6931471805599453,0.8293727126501481,1.8458266904983307,2.3795658748189505,3.332204510175204,2.1272340186425662,0.0,0.0,0.0,0.44378687404142325,0.2876820724517809,1.1350567494431958
0.0,2.275953848742485,0.6931471805599453,0.32293936427267766,1.8281271133989299,1.1705173612888542,3.332204510175204,1.7733397727878417,0.0,0.0,0.0,0.46090534105023806,0.20067069546215122,1.3475498681002176
0.0,1.9572432757615008,0.6931471805599453,0.48961580133032145,1.8101086078962514,2.440772003181032,3.332204510175204,1.9646501783423622,0.0,0.0,0.0,0.19662706908451102,0.1053605156578263,1.2663853228410609
0.0,3.0949238291388292,0.6931471805599453,1.1433804607645648,1.791759469228055,2.408973704566441,3.332204510175204,1.433217555397385,0.0,0.0,0.0,0.0,0.0,0.5572701497028102
