S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
0.0,0.5052385497991014,0.6931471805599453,0.08941054039257035,1.9694406464655074,2.134671871860908,3.3262343431887,1.623178528026926,0.0,2.698690047585599e-07,0.0,0.18683469547409717,0.6061358035703155,0.6621543912747887
0.0,0.7534704832426292,0.6931471805599453,0.9929432906656854,1.9459101490553132,2.0872360680678654,3.332204510175204,1.8546636441000008,0.0,0.0,0.0,0.4331869407820616,0.6931471805599453,1.9425760613342056
0.0,2.739430484568132,0.6931471805599453,1.406642424750522,1.9299098077088723,2.5761057916669152,3.332204510175204,1.999117782788908,0.0,0.0,0.0,0.3710123786987729,0.6359887667199967,1.8099699197648706
0.0,0.8502820235698171,0.6931471805599453,0.4676988619519799,1.9136492868370918,2.126186758615437,3.332204510175204,2.7602078919266906,0.0,0.0,0.0,0.07154609621642959,0.5753641449035619,1.9021919998485175
0.0,1.816438227860958,0.6931471805599453,2.1823131245584926,1.8971199848858813,2.4609989489792303,3.332204510175204,1.8356716277422005,0.0,0.0,0.0,0.052224016908245297,0.5108256237659907,1.3981421862646612
0.0,1.2078726507104538,0.6931471805599453,0.6162764023028828,1.8803128665695001,2.226186989541332,3.332204510175204,0.6185295163685158,0.0,0.0,0.0,0.02184890671764214,0.44183275227903923,0.15785036084985427
0.0,2.321216681866348,0.6931471805599453,0.7254261449844954,1.8632184332102,2.1038562832023073,3.332204510175204,1.8199988883136666,0.0,3.894931216151206e-07,0.0,0.0,0.36772478012531734,1.3654863140172824
0.0,2.1392060898302736,0.6931471805599453,0.7873121337024298,1.8458266904983307,1.7764020941608973,3.332204510175204,2.156641247037518,0.0,0.0,0.0,0.7398436142821088,0.2876820724517809,1.0088117469256666
0.0,0.8119307813475312,0.6931471805599453,1.296215869056012,1.8281271133989299,2.022801844975608,3.332204510175204,1.7022284864736932,0.0,1.3605046922780322e-06,0.0,0.0,0.20067069546215122,0.49148435642345223
0.0,2.2193954508759983,0.6931471805599453,1.2850583959690751,1.8101086078962514,1.8834156721532018,3.332204510175204,2.453622511869782,0.0,0.0,0.0,0.0,0.1053605156578263,1.5181098419192374
0.0,1.4503797563475795,0.6931471805599453,0.8821321264300142,1.791759469228055,1.1305708209382654,3.332204510175204,3.2937985478963654,0.0,0.0,0.0,0.26165896460144566,0.0,0.5534054872890158
