S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.2646390671549101,0.0,1.3238115786152496,0.6931471805599453,0.10495816325832397,1.9694406464655074,2.726774063846953,3.3262343431887,2.272485148874572,0.0,0.0,0.6061358035703155,2.025748807256386
1.0986122886681098,1.0451253740610529,0.0,0.0,0.6931471805599453,1.1694669094178398,1.9459101490553132,1.9377860547983228,3.332204510175204,1.38347590047049,0.0,0.280058527552751,0.6931471805599453,1.1226158379323419
1.0986122886681098,0.7823140167023199,0.0,2.3094964442849695,0.6931471805599453,1.1496282830116493,1.9299098077088723,1.9994651090051385,3.332204510175204,2.4266724535720785,0.0,0.12593350183338758,0.6359887667199967,0.0
1.0986122886681098,1.5930560921743788,0.0,1.3541856746380823,0.6931471805599453,0.8557282334300503,1.9136492868370918,0.803146530956075,3.332204510175204,1.5366235467166731,0.0,0.0,0.5753641449035619,1.6484614953197427
1.0986122886681098,0.9597591443814275,0.0,0.694280677214324,0.6931471805599453,0.9987694065872877,1.8971199848858813,3.1013700392232595,3.332204510175204,2.5487708824909783,0.0,0.764215786186129,0.5108256237659907,0.6057264380282263
1.0986122886681098,1.484972704462394,0.0,1.1247418211610292,0.6931471805599453,1.9254702957943113,1.8803128665695001,1.602721403374935,3.332204510175204,2.228698744295255,0.0,0.45720566202693513,0.44183275227903923,0.7333520614900562
1.0986122886681098,0.8322683006365035,0.0,1.6938733401886796,0.6931471805599453,1.7655395460126249,1.8632184332102,1.3392377378539024,3.332204510175204,2.877867026674262,0.0,0.5930415290002905,0.36772478012531734,1.1977868380627796
1.0986122886681098,1.2591986271515336,0.0,1.0603932304684516,0.6931471805599453,0.7222402102364603,1.8458266904983307,3.2884790231714938,3.332204510175204,1.7767321645599885,0.0,0.44027513481413183,0.2876820724517809,1.7131771454127633
1.0986122886681098,1.0205264909096092,0.0,2.938756977891895,0.6931471805599453,0.350107344754782,1.8281271133989299,1.4305809011504635,3.332204510175204,1.3583135233407886,0.0,0.1706771286952425,0.20067069546215122,0.8063918507782457
1.0986122886681098,1.3524212048363684,0.0,2.126210285798439,0.6931471805599453,1.420845641036635,1.8101086078962514,2.668441381518447,3.332204510175204,2.1337633165396257,0.0,0.4069972271735379,0.1053605156578263,0.6853679714745156
1.0986122886681098,0.9622115181351658,0.0,1.6734725054240636,0.6931471805599453,1.5021191755431074,1.791759469228055,2.5786327653761627,3.332204510175204,1.8336427784200784,0.0,0.029180286234225417,0.0,1.417691884424465
