S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
1.791759469228055,1.3655909095467365,1.0986122886681098,1.134088973705913,6.018593214496234,5.483869306760289,6.893656354602635,6.444701708930968
1.791759469228055,2.265220082612063,1.0986122886681098,1.9188324163903583,6.025865973825314,6.657192661226222,6.904750769961838,5.305945617387729
1.791759469228055,1.420358510653449,1.0986122886681098,0.980628128118239,6.028278520230698,7.081212367143781,6.907755278982137,5.3127170766673455
1.791759469228055,1.1942879889635583,1.0986122886681098,1.5427800341832172,6.018593214496234,4.987023455443244,6.926577033222725,7.197566182008472
1.791759469228055,1.0552305078392548,1.0986122886681098,1.5162182444122325,5.937536205082426,4.537581124624315,6.903747257584598,6.007872200613982
2.772588722239781,0.7610650405230184,1.3862943611198906,2.1591787084349274,6.016157159698354,3.7168866911235767,7.00397413672268,3.8874752109927924
2.6390573296152584,1.960528524816976,0.6931471805599453,1.9622475573436233,5.713732805509369,3.4736269786002163,6.760414691083428,4.755718888109105
2.6390573296152584,1.7979717194052458,0.6931471805599453,1.1243964810406244,5.71042701737487,4.391783123309115,6.7357800142423265,5.746777764231068
2.6390573296152584,1.5758051859952713,0.6931471805599453,2.502796790645871,5.683579767338681,3.752404508984781,6.734591659972948,7.243940055460808
2.6390573296152584,1.2294909421914253,0.6931471805599453,1.2748153747407298,5.69035945432406,5.344412709400942,6.738152494595957,4.924294426270339
2.6390573296152584,1.7859633072473686,0.6931471805599453,1.0072382487166527,5.697093486505405,6.272454310103912,6.7580945044277305,6.445833000009057
