S00117_Actual,S00117_Simulated,S1151_Actual,S1151_Simulated
1.791759469228055,1.3003772873935853,2.3978952727983707,3.1027931111671934
1.791759469228055,0.0,2.3978952727983707,4.443617009043881
1.791759469228055,0.8374984546903007,2.3978952727983707,4.277557222405558
1.791759469228055,0.983867221529851,2.3978952727983707,2.5260568459796815
1.791759469228055,1.1307174676066998,2.3978952727983707,0.0
1.791759469228055,1.5398510485004335,2.3978952727983707,4.345392923159495
1.791759469228055,1.854522942733907,2.3978952727983707,4.567013991963455
1.791759469228055,1.3098972243933542,2.3978952727983707,3.291059684364718
1.791759469228055,2.0534820069986,2.3978952727983707,2.2510176150926355
1.791759469228055,0.9804771470928964,2.3978952727983707,0.9428224957637505
1.8718021769015913,1.972806090819646,2.3978952727983707,2.7604716988492393
1.9459101490553132,1.8364577761267737,2.3978952727983707,0.6972101918167861
