RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965
4.454347296253507,6.339620120785408,3.044522437723423,2.895288914891848,2.70805020110221,3.5938196205993584,4.31748811353631,3.9256295629816242
4.454347296253507,3.515196769853675,3.044522437723423,4.152892222528755,2.70805020110221,1.376097578496375,4.330733340286331,5.36568255027611
4.51085950651685,4.745854534254649,3.091042453358316,4.739021191742769,2.70805020110221,1.375739328030065,4.709530201312334,4.611555034325576
4.672828834461906,6.371533289124442,3.1780538303479458,2.918953334779306,2.70805020110221,5.20657220744057,4.736198448394496,3.7961385013137514
4.672828834461906,5.567393739051438,3.1780538303479458,3.033547692566964,2.70805020110221,2.433694915551124,4.74493212836325,3.5781407161148504
4.6913478822291435,9.374217319021703,3.258096538021482,4.884279201525337,2.70805020110221,1.3409888135409431,4.574710978503383,3.2396231505624753
4.955827057601261,6.382945552671545,3.258096538021482,3.4809892958935658,2.70805020110221,2.8839644863305374,3.970291913552122,5.617561395332334
4.969813299576001,4.477144165855084,3.258096538021482,3.4430351817305604,2.70805020110221,1.4286092471956144,4.143134726391533,4.443516426630591
4.969813299576001,3.3171591580675246,3.258096538021482,3.6586847954519066,2.70805020110221,4.285785182006464,4.127134385045092,4.541735666482753
4.962844630259907,5.748518275768827,3.5553480614894135,5.037153672294224,2.5649493574615367,0.4164554043057498,4.248495242049359,4.446873331902857
4.962844630259907,4.467782910818171,3.5553480614894135,5.243750252908121,2.5649493574615367,4.308194593273832,4.23410650459726,3.1217718366838363
