RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.454347296253507,5.156074832496742,3.044522437723423,3.697697263544742,2.70805020110221,3.461420735491537,4.31748811353631,4.495037878812216
4.454347296253507,5.248783994971623,3.044522437723423,4.736399801413118,2.70805020110221,2.220434587766996,4.31748811353631,4.247863054294025
4.454347296253507,5.638458517252078,3.044522437723423,4.269296669204758,2.70805020110221,2.5426341950183082,4.330733340286331,4.520856245996869
4.51085950651685,5.837115751588431,3.091042453358316,4.2587066094024335,2.70805020110221,3.2858834017908225,4.709530201312334,4.484564496291114
4.672828834461906,5.563755541536299,3.1780538303479458,3.374125401082545,2.70805020110221,4.089839414560617,4.736198448394496,4.956302819508125
4.672828834461906,6.488198339192106,3.1780538303479458,2.7588600259838807,2.70805020110221,2.560305708531226,4.74493212836325,3.9590524514549923
4.6913478822291435,6.111619885236891,3.258096538021482,3.441352058047883,2.70805020110221,3.488779516213327,4.574710978503383,4.080956262203096
4.955827057601261,5.427109024669216,3.258096538021482,4.320033771496653,2.70805020110221,2.9197859206254075,3.970291913552122,4.351089586107439
4.969813299576001,4.854997422951423,3.258096538021482,4.305024054983625,2.70805020110221,1.869597506625006,4.143134726391533,4.415234273641003
4.969813299576001,4.947065586722825,3.258096538021482,4.511086910438123,2.70805020110221,3.507252138577883,4.127134385045092,4.53074355913708
4.962844630259907,5.26315474364306,3.5553480614894135,3.895470973583734,2.5649493574615367,2.252709408080122,4.248495242049359,4.5555042699039365
4.962844630259907,4.778899242164919,3.5553480614894135,3.744768615426431,2.5649493574615367,2.8778892699969267,4.23410650459726,4.481883095641436
