S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.04995850065838514,0.0,0.6120395894325348,0.4213499186481877,1.5340136257010892,0.0,0.1438396148013128,0.0,0.2655101498971904,0.0,0.0264789345657793,0.04274154837727106,0.835581386270341,0.0,0.0,0.04274154837727106,1.7032589739265487
0.0,0.24587444821883844,0.0,0.0,0.3863609267981219,1.4251349143498182,0.0,0.5134859244088603,0.0,0.15205778597447894,0.0,0.0,0.038548670117235125,1.1768227315485158,0.0,0.7121090285294002,0.038548670117235125,0.7303969699698287
0.0,0.0,0.0,0.11558891799621844,0.3501031787754985,1.071266007435327,0.0,0.24228731461536462,0.0,0.0,0.0,0.0,0.03433813758089155,0.9984726683851403,0.0,0.27723543128710176,0.03433813758089155,0.32299734708934014
0.0,0.3427414905128124,0.0,0.0,0.3124811869859139,2.4768700978864797,0.0,0.0,0.0,0.13318597878623192,0.0,0.19829214481066465,0.03010980147137047,1.0860847818954515,0.0,1.0220859485643068,0.03010980147137047,1.5831257939275774
0.0,0.6949564513677859,0.0,0.13082726284815982,0.27338826119463594,3.0461382896871,0.0,1.2623601680893592,0.0,0.0,0.0,0.17879655074615278,0.025863510589919297,0.17711164250936529,0.0,0.0,0.025863510589919297,0.7528111572988455
0.0,0.0,0.0,0.6171722477318925,0.23270468455819335,1.8427803549623571,0.0,0.622358879510355,0.0,0.33452241223387713,0.0,0.0,0.021599111803461798,0.6135096513500481,0.0,0.8120721257635364,0.021599111803461798,0.0
0.0,0.0,0.0,0.0,0.19029550263309924,3.5061336157826197,0.0,0.0,0.0,0.0,0.0,0.0,0.017316450011460875,0.32647045760772403,0.0,0.0,0.017316450011460875,0.6690706739419763
0.0,0.0,0.0,0.7374410146880883,0.1460078224319825,2.9282652877026187,0.0,0.8218993626194071,0.0,0.0,0.0,0.0,0.0130153681120703,0.9695322216774833,0.0,0.527622541225034,0.0130153681120703,0.8551927350046543
0.0,0.0,0.0,0.0,0.09966748517328153,1.7914693621520703,0.0,0.0,0.0,0.7841687688453394,0.0,0.25351295769068016,0.008695706967553821,0.4740343155278539,0.0,1.3335303512641459,0.008695706967553821,0.676497339146067
0.0,0.5357261805278344,0.0,0.0,0.05107492993641579,0.9318143003867929,0.0,0.4607849019181596,0.0,0.04038366500745391,0.0,0.0893823340876374,0.00435730536895569,1.0779860550440703,0.0,0.0,0.00435730536895569,0.8204933990662899
0.0,0.4940989310613723,0.0,0.0,0.0,1.9888258186094665,0.0,0.39107819761881035,0.0,0.18626005239973564,0.0,0.2357181020646578,0.0,0.6581020715012986,0.0,0.0,0.0,0.995727539231719
