S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.6562897465010598,0.0,0.7657455720264551,0.4213499186481877,3.33738523712789,0.0,1.046396820984668,0.0,0.0,0.0,0.34532312429226913,0.04274154837727106,0.9976956112308868,0.0,2.4449017865015477,0.04274154837727106,0.0
0.0,0.3906962657921287,0.0,0.1381912848224554,0.3863609267981219,2.8625220090339605,0.0,0.17474344292291377,0.0,0.12375545980722152,0.0,0.0,0.038548670117235125,0.8467322484804385,0.0,2.39342622425456,0.038548670117235125,1.9432420558588361
0.0,0.0,0.0,0.1708063089280018,0.3501031787754985,2.853135973301025,0.0,0.0,0.0,0.0,0.0,0.028275187946068935,0.03433813758089155,0.28576558322130313,0.0,0.0,0.03433813758089155,0.84145678547402
0.0,0.03120260367970462,0.0,0.1541111636220414,0.3124811869859139,1.8887021852097308,0.0,0.0,0.0,0.0,0.0,0.0,0.03010980147137047,0.0,0.0,0.6156238726603104,0.03010980147137047,0.25270821033582924
0.0,0.9832016106329826,0.0,0.0,0.27338826119463594,0.5210159573244744,0.0,1.211997740120328,0.0,0.0,0.0,0.23786218124992353,0.025863510589919297,0.6774250843319781,0.0,1.4142635714449951,0.025863510589919297,1.3529092837256966
0.0,0.0,0.0,0.6401027324819996,0.23270468455819335,1.869576403317769,0.0,1.890824915822158,0.0,0.3029221593335188,0.0,0.1874443970441913,0.021599111803461798,0.7627443527326556,0.0,0.0,0.021599111803461798,1.7123558958813039
0.0,0.2569253835466131,0.0,0.23460331483415534,0.19029550263309924,0.5202849765740625,0.0,0.0,0.0,0.0,0.0,0.07144912495647465,0.017316450011460875,0.988923424224979,0.0,0.32465868822247657,0.017316450011460875,0.9588693934597727
0.0,0.04978947863531888,0.0,0.19759392236228557,0.1460078224319825,3.3235580951198864,0.0,0.0,0.0,0.0,0.0,0.0,0.0130153681120703,0.8917854156688407,0.0,1.030246118761152,0.0130153681120703,1.6799578939980806
0.0,0.14492865716194397,0.0,0.0,0.09966748517328153,2.5271221622039173,0.0,2.7158758776953764,0.0,0.0,0.0,0.5062448334973649,0.008695706967553821,1.067139217357341,0.0,1.0416719310370675,0.008695706967553821,0.0
0.0,0.0,0.0,0.0,0.05107492993641579,2.6594318243113686,0.0,1.2454989470207676,0.0,0.14510864985707786,0.0,0.19514597063851213,0.00435730536895569,1.396266241633804,0.0,1.9229216813991026,0.00435730536895569,1.139016015521364
0.0,0.5246452456784596,0.0,0.0,0.0,1.7003939626947764,0.0,0.0,0.0,0.0,0.0,0.0358831632169607,0.0,0.2664424292211415,0.0,0.4564947617846164,0.0,0.7873371396090907
