S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.0,0.0,0.09214926949900104,0.4213499186481877,3.2843560342168936,0.0,0.0,0.0,0.0,0.0,0.10188122124924227,0.04274154837727106,1.3551037965869361,0.0,0.0,0.04274154837727106,1.9364160612241603
0.0,0.0,0.0,0.0,0.3863609267981219,1.499282616594934,0.0,0.9965800369749473,0.0,0.924698763820934,0.0,0.14492707868571458,0.038548670117235125,0.05525102860686182,0.0,1.3258987829885762,0.038548670117235125,0.12230036117998522
0.0,0.17353496262366772,0.0,0.13266249343838063,0.3501031787754985,0.6539536725864046,0.0,2.0134255422799616,0.0,0.029074848667317216,0.0,0.0,0.03433813758089155,0.6622978795286892,0.0,2.8817116502702467,0.03433813758089155,0.006849574230146205
0.0,0.0,0.0,0.0795104493671213,0.3124811869859139,2.726831752322335,0.0,0.17349248271506013,0.0,0.16051573995642782,0.0,0.0,0.03010980147137047,0.7672541289417814,0.0,1.1370003315903174,0.03010980147137047,0.45039590178034933
0.0,0.0,0.0,0.0,0.27338826119463594,0.008857535978403774,0.0,0.29581643907710664,0.0,0.24752502238810142,0.0,0.1363066528524069,0.025863510589919297,0.9669845241934565,0.0,1.3183402837156732,0.025863510589919297,1.473859813929534
0.0,0.0,0.0,0.0,0.23270468455819335,2.146200574332526,0.0,0.0,0.0,0.6127764181757621,0.0,0.006737533843683627,0.021599111803461798,0.3718749025785524,0.0,1.2035382943396074,0.021599111803461798,1.0937218637503727
0.0,0.0,0.0,0.0,0.19029550263309924,0.9002375488214114,0.0,0.9604440709412201,0.0,0.0,0.0,0.30893672404223377,0.017316450011460875,0.11381095153929921,0.0,0.7752001693196372,0.017316450011460875,0.09793797274536387
0.0,0.3649112413639156,0.0,0.0,0.1460078224319825,2.048966523657781,0.0,0.1906079852624828,0.0,0.0,0.0,0.0,0.0130153681120703,1.410121817112799,0.0,0.7064287652474608,0.0130153681120703,0.0
0.0,0.8565059805949049,0.0,0.0,0.09966748517328153,2.015118453166867,0.0,0.8903652636424035,0.0,0.0,0.0,0.14476404899038994,0.008695706967553821,0.0,0.0,0.0,0.008695706967553821,0.6571791709285483
0.0,0.0,0.0,0.0014336147234490157,0.05107492993641579,2.82678137237238,0.0,1.0445398939714394,0.0,0.034567348355948324,0.0,0.0,0.00435730536895569,0.6955777654667912,0.0,0.9777961066415481,0.00435730536895569,2.150311169937102
0.0,0.0,0.0,0.0,0.0,1.3704747316296784,0.0,0.0,0.0,0.3391291906302684,0.0,0.13727412258809912,0.0,0.7402006096653495,0.0,0.0,0.0,0.044905195074826265
