S1905_Actual,S1905_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.9071098113340569,4.1588830833596715,2.499131140053135,1.3862943611198906,1.5415685703871407,2.4849066497880004,3.085545834700197
0.0,0.48483450963907576,4.1588830833596715,2.5674913675563937,1.3862943611198906,1.8807306004286488,2.4849066497880004,2.2659144631712644
0.0,0.4993134917154765,4.1588830833596715,2.3318803038897653,1.3862943611198906,1.5595901154047906,2.4849066497880004,2.8897721731436743
0.0,1.2130453984793963,4.1588830833596715,2.9522197629020503,1.3862943611198906,1.2598986671104149,2.498699971920336,3.9123840987200955
0.0,0.2023496845602072,4.1588830833596715,2.3722229123301677,1.3862943611198906,1.9119320950055063,2.512305623976115,3.72374336649868
0.0,1.530525823178866,4.1588830833596715,2.7948813687142664,1.3862943611198906,0.8973945111776777,2.5257286443082556,2.668773312162119
0.0,0.7912314906271016,4.1588830833596715,2.8711464555716764,1.3862943611198906,0.8752019711940137,2.538973871058276,3.675035303631118
0.0,0.05703016756505852,4.1588830833596715,1.974111093162195,1.3862943611198906,1.1228749726019034,2.5520459526256287,2.38070470558906
0.0,0.8929330673684812,4.1588830833596715,2.608587635350009,1.3862943611198906,1.5304611730716147,2.5649493574615367,3.4627645667670155
0.0,1.6426690739841627,4.1588830833596715,2.1383323178361353,1.3862943611198906,1.6120295869128325,2.5649493574615367,3.2724373344566517
0.0,0.075755867985412,4.1588830833596715,3.4653371253978955,1.3862943611198906,1.3623761472357911,2.5649493574615367,3.354479649267525
0.0,0.0,4.1588830833596715,4.140668970313959,1.3862943611198906,1.0322206017147217,2.5649493574615367,3.128757207184703
