S00117_Actual,S00117_Simulated,S00108_Actual,S00108_Simulated
2.0794415416798357,2.09329325710229,1.3862943611198906,1.3862895365617247
2.0794415416798357,2.1506137801032676,1.3862943611198906,1.3862951713783702
2.0794415416798357,2.086655150608021,1.3862943611198906,1.3862985036616102
2.0794415416798357,2.066767416962792,1.3862943611198906,1.3862879310274778
2.0794415416798357,2.170781330016534,1.3862943611198906,1.3862908736371062
2.0794415416798357,2.075031673339492,1.3862943611198906,1.3862877347222513
2.0794415416798357,2.001567652265048,1.3862943611198906,1.386294113920696
2.0794415416798357,2.11280021110739,1.3862943611198906,1.3862834311484686
2.0794415416798357,2.0822206415802165,1.3862943611198906,1.3862900901430983
2.0794415416798357,2.1360676158111387,1.3862943611198906,1.3862903156099133
2.0794415416798357,2.0577398326084357,1.3862943611198906,1.3862950941746475
2.0794415416798357,2.1317560271222957,1.3862943611198906,1.3862889374541902
2.0794415416798357,2.055694373096118,1.3862943611198906,1.3862887487102142
2.0794415416798357,2.05431991366437,1.3862943611198906,1.3862896403719096
2.0794415416798357,2.030442355112791,1.3862943611198906,1.3862889458288776
2.0794415416798357,2.1329843526222856,1.3862943611198906,1.3862865343102448
2.0794415416798357,2.0606937095200584,1.3862943611198906,1.3862907584527557
2.0794415416798357,2.0759470036016943,1.3862943611198906,1.38628701333108
2.0794415416798357,2.0451275473758503,1.3862943611198906,1.386289491068681
2.0794415416798357,2.1442041014267175,1.3862943611198906,1.3862864255240273
2.1972245773362196,2.1423487872985096,1.3862943611198906,1.3862853160847488
2.1972245773362196,2.0772766985746767,1.3862943611198906,1.386284481020264
2.1972245773362196,2.1290612658332866,1.3862943611198906,1.3862854842502466
2.1972245773362196,2.013730693277388,1.3862943611198906,1.3862921984707854
