RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.0,0.0,0.0,0.0,0.30616787295904363,0.4213499186481877,3.270788075159205,0.0,2.420551612670793,0.0,0.21920146315524774,0.0,0.2721132387956791,0.04274154837727106,0.013845896062553376,0.0,0.010456888519236207,0.04274154837727106,1.072044016105303
0.0,0.3180531556378456,0.0,0.11542419322618137,0.0,0.0,0.3863609267981219,2.0196033609433117,0.0,0.0,0.0,0.000579473187969401,0.0,0.2354164164866307,0.038548670117235125,1.1138426384366436,0.0,0.0,0.038548670117235125,0.20396840257706106
0.0,0.0,0.0,0.0,0.0,0.008245007111630114,0.3501031787754985,1.1767448789794885,0.0,0.802690951615174,0.0,0.41968904881398383,0.0,0.0,0.03433813758089155,0.7640486941543151,0.0,0.0,0.03433813758089155,0.21039199685981402
0.0,0.21424165437910447,0.0,0.0,0.0,0.0,0.3124811869859139,1.4813779572319006,0.0,1.1413255628664336,0.0,0.0,0.0,0.0,0.03010980147137047,0.08179371564371174,0.0,1.0503563635340227,0.03010980147137047,1.1324674002899453
0.0,0.0,0.0,0.4753171454742494,0.0,0.06097325054221372,0.27338826119463594,1.8400685968334578,0.0,1.362282266075261,0.0,0.07048854836583761,0.0,0.0,0.025863510589919297,0.0024961859600769465,0.0,0.0,0.025863510589919297,0.9078487298959032
0.0,0.2861610314719184,0.0,0.0,0.0,0.5279914965421509,0.23270468455819335,2.5222693151783564,0.0,2.143205891218177,0.0,0.0,0.0,0.10296292669018967,0.021599111803461798,0.0,0.0,0.011963301861995457,0.021599111803461798,1.1380544249695341
0.0,0.0,0.0,0.5179890889196179,0.0,0.30085862001008246,0.19029550263309924,2.496741209465701,0.0,0.0,0.0,0.0,0.0,0.01564234270713566,0.017316450011460875,0.6089190014507356,0.0,0.0,0.017316450011460875,0.4918406266461125
0.0,0.0,0.0,0.46827584045555265,0.0,0.0,0.1460078224319825,1.656234501752319,0.0,0.43975286910844824,0.0,0.0,0.0,0.0,0.0130153681120703,0.0,0.0,0.0,0.0130153681120703,0.0
0.0,0.23276059407184096,0.0,0.0,0.0,0.7341199650632548,0.09966748517328153,3.6714732754297863,0.0,0.3439365380788066,0.0,0.5413673832159765,0.0,0.0,0.008695706967553821,0.4539367552573722,0.0,0.7717873287933725,0.008695706967553821,0.2835068283098183
0.0,0.0,0.0,0.0,0.0,0.2623468598690992,0.05107492993641579,1.0348311598809816,0.0,0.0,0.0,0.27564581269121113,0.0,0.3054802634687791,0.00435730536895569,0.2275209048578931,0.0,1.6373970396413027,0.00435730536895569,1.1794782549450293
0.0,0.3956233897790453,0.0,0.3696511465543145,0.0,0.22888194895897787,0.0,2.9226705844353407,0.0,0.06751352114570225,0.0,0.2029481302066453,0.0,0.0,0.0,1.0405894282095263,0.0,0.0,0.0,0.03906652385347409
