Index,Lower,Upper
249,31318.92,32317.99
250,31129.44,32493.64
251,30933.34,32713.24
252,30771.28,32933.51
253,30655.01,33028.63
254,30520.32,33070.57
255,30430.24,33235.11
256,30238.77,33339.19
257,30121.72,33520.46
258,30048.05,33573.16
259,29874.01,33747.54
260,29755.97,33731.63
261,29639.09,33856.27
262,29490.61,33969.0
263,29430.53,34108.76
264,29299.24,34165.51
265,29319.65,34333.84
266,29253.97,34504.75
267,29129.71,34489.44
268,29064.59,34459.38
269,29004.01,34626.86
270,28836.88,34757.56
271,28791.62,34832.41
272,28689.76,34931.44
273,28686.81,34907.39
274,28606.69,34955.39
275,28497.77,35065.51
276,28411.59,35137.77
277,28390.63,35173.91
278,28378.89,35244.14
279,28407.55,35246.26
280,28287.65,35239.68
281,28188.46,35337.37
282,28153.72,35531.09
283,28079.68,35551.09
284,28121.64,35512.53
285,28085.92,35613.88
286,28073.81,35590.54
287,28008.41,35585.88
288,27897.25,35739.12
289,27872.47,35732.77
290,27781.29,35889.01
291,27701.55,35909.65
292,27784.87,35908.46
293,27668.11,35863.21
294,27670.59,35947.38
295,27704.71,35976.27
296,27659.47,36098.48
297,27652.48,36261.96
298,27551.3,36360.59
299,27465.96,36402.96
300,27430.63,36481.15
301,27424.11,36397.35
302,27263.59,36294.19
303,27135.05,36360.99
304,27234.55,36509.95
305,27143.44,36615.5
306,26966.33,36625.14
307,26938.1,36699.41
308,26831.95,36632.71
309,26979.15,36698.2
310,26927.98,36820.91
