Index,Lower,Upper
259,50054.82,50968.11
260,49913.03,51202.88
261,49755.59,51412.24
262,49714.16,51634.03
263,49594.77,51808.82
264,49579.86,51947.95
265,49565.58,52148.52
266,49532.53,52334.75
267,49498.44,52447.1
268,49509.03,52648.47
269,49530.52,52838.21
270,49486.33,53054.25
271,49480.2,53143.95
272,49493.96,53283.88
273,49410.67,53464.81
274,49482.84,53587.37
275,49484.68,53762.32
276,49512.8,53905.48
277,49560.47,54093.87
278,49512.77,54179.52
279,49681.73,54399.1
280,49678.9,54574.53
281,49838.87,54802.5
282,49876.42,54976.9
283,49852.31,55057.32
284,49919.27,55207.42
285,49914.74,55501.85
286,49982.68,55671.32
287,49923.8,55769.01
288,50083.06,55922.69
289,50057.45,55952.06
290,50156.32,56159.44
291,50231.29,56252.94
292,50259.56,56414.85
293,50204.96,56493.71
294,50262.25,56513.24
295,50341.09,56638.92
296,50315.97,56797.8
297,50360.25,56939.06
298,50486.81,57072.58
299,50479.35,57306.46
300,50546.74,57433.9
301,50537.56,57563.06
302,50536.3,57644.3
303,50518.29,57875.75
304,50573.83,57964.05
305,50688.4,57910.49
306,50705.18,58082.63
307,50766.0,58239.92
308,50736.68,58332.17
309,50759.97,58561.78
310,50836.76,58621.19
311,50888.73,58738.45
312,50925.7,58926.35
313,50956.89,59074.2
314,50889.97,59222.02
315,51056.6,59396.79
316,51056.31,59499.01
317,51086.73,59689.87
318,51006.89,59800.93
319,51038.49,59967.85
320,51202.27,60062.97
321,51251.76,60162.99
322,51310.72,60275.46
323,51263.19,60298.34
