Index,Lower,Upper,Predicted,Actual
919,224813.88,225339.48,225079.69,225057
920,224736.41,225478.88,225112.02,225102
921,224652.04,225594.92,225151.17,225107
922,224634.1,225697.71,225185.05,225041
923,224621.28,225785.56,225211.2,225001
924,224585.49,225860.09,225240.04,225621
925,224625.2,225974.06,225281.89,225709
926,224584.99,226011.42,225331.32,225713
927,224554.54,226102.45,225374.09,225717
928,224544.85,226159.38,225391.4,225727
929,224517.19,226268.53,225402.96,225716
930,224590.45,226329.61,225449.41,225713
931,224553.07,226430.87,225471.93,225753
932,224537.36,226508.78,225494.19,225671
933,224512.36,226586.88,225529.84,225683
934,224553.3,226635.44,225577.33,225619
935,224506.43,226716.21,225580.7,225667
936,224530.16,226782.54,225629.17,225669
937,224561.8,226892.68,225628.92,225738
938,224515.3,226937.09,225670.43,225737
939,224489.36,226959.2,225715.82,225817
940,224517.61,227009.71,225739.45,225792
941,224533.91,227099.53,225781.31,225904
942,224533.24,227158.49,225845.63,225905
943,224515.68,227253.29,225894.02,225975
944,224515.49,227270.41,225904.85,226030
945,224502.76,227361.13,225945.51,226052
946,224488.94,227400.29,225986.71,226043
947,224520.27,227406.24,226014.56,226102
948,224533.22,227468.88,226044.55,226112
949,224588.16,227545.14,226054.13,226314
950,224659.24,227605.11,226082.95,226313
951,224656.78,227662.04,226118.32,226312
952,224707.29,227703.95,226163.35,226514
953,224691.76,227791.55,226143.91,226517
954,224677.91,227878.01,226174.71,226514
955,224679.85,227958.86,226214.88,226899
956,224632.3,227948.41,226269.65,226996
957,224691.75,228024.89,226305.46,227013
958,224695.88,228073.86,226321.13,227147
959,224710.45,228110.11,226377.99,227255
960,224717.4,228201.31,226415.95,227256
961,224711.76,228219.25,226457.5,227263
962,224779.53,228252.19,226488.11,227438
963,224770.05,228331.91,226483.04,227521
964,224786.44,228410.44,226516.24,227531
965,224765.64,228446.73,226566.43,227668
966,224817.57,228488.04,226619.39,227713
967,224731.66,228507.57,226659.52,227751
968,224802.91,228517.92,226670.53,227837
969,224803.3,228604.55,226714.73,227188
970,224833.12,228699.6,226730.49,227202
971,224835.37,228762.44,226763.54,227217
972,224823.08,228754.33,226803.02,227231
973,224871.36,228767.89,226823.59,227414
974,224865.27,228895.86,226887.6,228169
975,224836.41,229002.43,226907.4,228172
976,224887.67,229040.22,226934.74,228265
977,224910.91,229037.9,226958.92,228371
978,224806.21,229086.27,227012.09,228434
979,224909.85,229136.77,227041.3,228754
980,224943.82,229155.78,227093.77,228758
981,224960.9,229194.78,227122.4,228759
982,224954.15,229185.46,227175.25,228781
983,224978.92,229276.97,227197.93,229717
984,224970.24,229413.83,227253.46,230753
985,225015.09,229372.34,227301.25,230930
986,224989.34,229461.37,227342.28,230897
987,225059.65,229542.4,227403.24,232248
988,225103.56,229632.49,227407.47,232257
989,225148.32,229761.36,227460.95,232316
990,225172.52,229759.08,227495.86,232447
991,225188.72,229798.97,227544.57,232512
992,225135.16,229798.08,227569.34,232486
993,225123.76,229899.78,227619.01,232623
994,225184.09,229890.76,227651.78,232652
995,225155.07,229938.22,227667.04,232970
996,225157.92,229984.79,227692.27,232970
997,225194.1,230096.24,227697.29,232972
998,225274.74,230089.77,227729.35,232905
999,225258.0,230141.36,227779.3,232918
1000,225288.99,230207.67,227781.49,232916
1001,225382.64,230265.4,227798.67,232885
1002,225367.46,230305.32,227857.02,232879
1003,225383.27,230377.64,227913.59,232876
1004,225545.81,230626.09,228124.01,244309
1005,225536.86,230682.34,228159.09,244348
1006,225567.35,230653.55,228201.02,244466
1007,225604.91,230730.8,228230.65,244457
1008,225630.89,230737.77,228272.9,244516
1009,225606.18,230849.67,228319.66,243450
1010,225602.34,230846.4,228351.69,243442
1011,225640.25,230941.16,228367.11,243967
1012,225662.94,230987.12,228415.6,243962
1013,225716.98,231062.13,228435.56,246389
1014,225735.9,231101.33,228492.06,246389
1015,225772.21,231154.86,228543.04,246389
1016,225903.5,231182.31,228586.67,246463
1017,225866.96,231214.3,228606.36,246647
1018,225878.57,231277.97,228626.4,246649
1019,225881.7,231320.95,228705.58,246427
1020,225877.47,231371.93,228752.45,246486
1021,225834.92,231406.06,228797.03,246510
1022,225874.63,231462.48,228815.38,246536
1023,225930.54,231532.33,228810.24,246712
1024,225934.82,231575.94,228829.8,246738
1025,225984.84,231592.93,228912.74,246748
1026,225971.75,231671.29,228971.75,246872
1027,225909.49,231717.52,229011.9,246862
1028,225895.11,231707.56,229009.87,246609
1029,225913.39,231739.19,229068.42,246609
1030,225914.53,231797.16,229097.52,246624
1031,225984.83,231779.83,229131.41,246630
1032,226001.17,231804.53,229151.68,246575
1033,226059.11,231864.43,229213.73,246576
1034,226108.17,231959.91,229223.05,246600
1035,226139.98,232054.04,229287.57,246648
1036,226173.39,231996.79,229310.1,246964
1037,226162.98,232084.15,229306.56,246966
1038,226223.69,232123.22,229379.55,246986
1039,226304.66,232216.63,229430.34,247289
1040,226406.81,232352.81,229423.32,247369
1041,226395.81,232480.0,229483.58,247356
1042,226492.49,232470.89,229487.45,247368
1043,226444.37,232438.4,229551.74,247381
1044,226402.76,232496.94,229542.09,247391
1045,226483.03,232543.94,229579.97,247413
1046,226491.15,232585.26,229598.98,247414
1047,226471.92,232651.25,229638.54,247424
1048,226483.44,232688.24,229664.73,247444
1049,226518.33,232753.67,229723.09,247526
1050,226551.4,232804.35,229742.89,247481
1051,226561.79,232786.99,229826.18,247481
1052,226562.16,232828.89,229842.11,247504
1053,226500.42,232927.85,229879.11,247777
1054,226494.12,232911.49,229878.27,247929
1055,226524.94,233033.06,229947.33,247981
1056,226565.07,233061.67,230017.57,250814
1057,226650.68,233078.84,230047.08,250486
1058,226601.0,233190.62,230099.88,250509
1059,226676.33,233264.21,230122.16,250527
1060,226668.32,233278.9,230175.54,250545
1061,226698.97,233338.68,230186.32,250570
1062,226725.64,233427.41,230203.6,250592
1063,226699.56,233457.56,230252.59,250789
1064,226783.61,233513.69,230355.66,252861
1065,226823.24,233529.99,230372.03,252869
1066,226870.6,233586.74,230380.69,252870
1067,226832.18,233641.26,230426.28,252908
1068,226877.64,233688.17,230490.92,253055
1069,226863.18,233751.07,230541.26,253081
1070,226942.53,233819.04,230573.02,253100
1071,226918.21,233826.16,230603.09,253131
1072,226904.7,233877.93,230648.48,253131
1073,226895.66,233998.81,230694.8,253387
1074,226947.19,234011.39,230683.32,253394
1075,226964.16,233990.87,230687.92,253402
1076,226999.34,234037.1,230709.37,253414
1077,227092.54,234200.28,230765.37,254432
1078,227104.05,234236.18,230805.63,254779
1079,227109.9,234247.63,230802.58,254677
1080,227192.44,234229.15,230824.77,254681
1081,227147.83,234294.33,230842.77,254747
1082,227177.65,234343.8,230879.0,254745
1083,227240.04,234421.26,230947.13,254785
1084,227234.29,234300.05,230986.55,254790
1085,227274.99,234388.66,230992.79,254830
1086,227262.55,234538.41,231098.54,254878
1087,227255.17,234546.78,231124.14,254860
1088,227278.85,234669.74,231153.29,254860
1089,227267.24,234691.5,231178.7,254860
1090,227305.44,234721.36,231212.02,254894
1091,227323.42,234791.72,231244.92,254917
1092,227372.69,234843.7,231326.35,254931
1093,227382.14,234845.42,231345.83,254951
1094,227403.05,234949.99,231360.9,255476
1095,227433.31,234934.02,231386.64,260099
1096,227495.71,234993.41,231437.48,260189
1097,227504.8,235026.72,231490.17,260420
1098,227484.56,235105.43,231516.34,260425
1099,227499.12,235124.37,231598.16,260237
1100,227561.07,235197.07,231611.07,260240
1101,227644.39,235207.87,231597.64,260272
1102,227621.71,235288.91,231650.27,260184
1103,227726.17,235380.78,231717.01,260159
1104,227780.95,235427.73,231766.36,260702
1105,227799.93,235522.53,231786.51,260747
1106,227845.34,235531.34,231824.17,260870
1107,227845.0,235512.15,231803.81,260880
1108,227772.29,235647.89,231836.6,260895
1109,227823.38,235669.06,231873.28,260871
1110,227822.8,235777.6,231913.62,261105
1111,227880.41,235877.0,231986.08,261175
1112,227921.94,235820.31,232008.39,261186
1113,227961.9,235954.2,232035.07,261237
1114,228017.36,236019.8,232045.24,261260
1115,227979.82,236010.53,232091.17,261322
1116,228005.01,236075.37,232129.87,261401
1117,227910.89,236140.26,232133.89,261409
1118,227979.17,236142.61,232094.39,261352
1119,228005.85,236241.23,232153.95,261357
1120,227914.85,236315.73,232226.79,261364
1121,227964.15,236289.47,232221.89,261491
1122,228010.74,236429.55,232288.54,262019
1123,228002.05,236480.05,232339.76,262031
1124,228051.58,236540.14,232346.94,262050
1125,228080.85,236525.86,232389.38,262106
1126,228083.6,236574.96,232432.6,262441
1127,228135.58,236596.14,232433.36,262432
1128,228195.24,236700.33,232478.65,262437
1129,228214.38,236716.93,232492.8,262632
1130,228211.87,236798.06,232591.43,265083
1131,228152.83,236735.67,232571.82,265097
1132,228204.18,236778.38,232668.11,265112
1133,228248.73,236815.28,232748.21,265130
1134,228234.79,236818.23,232748.5,265165
1135,228292.97,236902.15,232758.59,265239
1136,228261.57,236949.94,232766.9,265279
1137,228306.67,236973.81,232801.14,265294
1138,228390.49,236992.67,232832.57,265382
1139,228354.31,237045.47,232831.64,265380
1140,228416.32,237082.8,232866.53,265388
1141,228475.16,237025.13,232848.11,265697
1142,228410.56,237097.62,232925.86,265710
1143,228602.42,237374.89,233146.23,273781
1144,228802.41,237555.89,233373.31,283511
1145,228820.72,237617.88,233447.71,283607
1146,228790.71,237627.16,233500.29,283638
1147,228832.99,237693.71,233529.06,283623
1148,228868.12,237700.2,233569.63,283530
