Index,Lower,Upper
1849,144197.08,144747.03
1850,144129.99,144893.4
1851,144014.26,145029.83
1852,143925.46,145093.4
1853,143902.85,145199.12
1854,143853.74,145268.89
1855,143814.29,145372.06
1856,143785.4,145430.64
1857,143768.3,145522.13
1858,143734.44,145561.33
1859,143656.45,145626.36
1860,143671.51,145723.47
1861,143764.66,145856.94
1862,143772.38,145941.3
1863,143835.18,145974.95
1864,143919.6,146167.78
1865,144203.87,146631.52
1866,144343.29,146812.69
1867,144625.65,147203.11
1868,144869.8,147462.02
1869,145203.89,147924.47
1870,145196.96,148003.77
1871,145163.01,148023.96
1872,145173.83,148077.18
1873,145164.28,148123.4
1874,145174.18,148186.49
1875,145208.42,148221.75
1876,145221.56,148302.15
1877,145195.56,148316.15
1878,145186.46,148368.84
1879,145192.84,148525.59
1880,145218.64,148524.7
1881,145933.69,149307.71
1882,145361.29,148750.16
1883,145234.22,148666.47
1884,145272.1,148695.82
1885,145259.57,148741.79
1886,145212.37,148797.48
1887,145203.8,148871.03
1888,145170.92,148826.05
1889,145195.54,148912.99
1890,145184.5,148942.9
1891,145213.72,148939.35
1892,145209.06,149004.68
1893,145244.41,149077.89
1894,145187.26,149134.04
1895,145133.49,149185.66
1896,145218.57,149248.88
1897,145211.86,149296.03
1898,145261.54,149320.47
1899,145319.29,149418.76
1900,145335.13,149442.35
1901,145365.99,149453.95
1902,145431.99,149571.84
1903,145440.29,149563.86
1904,145396.21,149626.34
1905,145361.81,149621.23
1906,145393.07,149621.51
1907,145395.45,149747.44
1908,145375.8,149728.46
1909,145372.29,149761.22
1910,145459.83,149781.03
1911,145398.84,149831.61
1912,145395.49,149913.52
1913,145503.4,149934.49
1914,145458.4,149982.44
1915,145501.65,150078.93
1916,145547.89,150118.45
1917,145492.34,150234.22
1918,145548.02,150298.17
1919,145527.78,150319.74
1920,145525.23,150399.94
1921,145525.13,150444.26
1922,145474.13,150461.87
1923,145536.67,150487.69
1924,145489.22,150512.16
1925,145516.93,150536.51
1926,145525.28,150721.22
1927,145512.83,150743.75
1928,145614.58,150745.22
1929,145628.16,150774.97
1930,145664.85,150787.55
1931,145702.14,150794.69
1932,145729.55,150826.63
1933,145780.45,150856.64
1934,145759.28,150903.34
1935,145814.76,150973.43
1936,145840.84,150973.05
