Index,Lower,Upper,Predicted,Actual
192,3228.32,6008.39,4630.78,4366
193,2635.84,6469.31,4641.31,4170
194,2450.86,6901.27,4658.75,4170
195,1907.43,7251.58,4552.16,4150
196,1474.84,7510.36,4447.36,4222
197,1205.96,7790.2,4456.6,4192
198,1053.39,8058.4,4466.29,4202
199,716.05,8286.33,4475.83,4202
200,171.7,8332.22,4369.1,4215
201,83.09,8550.35,4378.85,4207
202,-235.6,8848.0,4388.36,4247
203,-374.78,9068.04,4397.81,4247
204,-569.07,9341.43,4407.22,13324
205,-863.68,9388.76,4164.47,4518
206,-1135.74,9576.17,4174.27,4561
207,-994.12,9626.01,4183.44,4420
208,-1211.04,9506.32,4192.27,4440
209,-1420.9,9672.77,4200.94,4652
210,-1461.33,9755.89,4209.89,4714
211,-1551.91,9947.82,4218.67,4626
212,-2065.97,10215.35,4227.55,4631
213,-2426.59,10508.85,4236.1,4620
214,-2379.31,10664.08,4246.04,4639
215,-2539.79,11115.49,4255.16,5060
216,-2555.18,10908.31,4263.88,5615
217,-2873.28,11118.33,4272.03,5165
218,-2816.26,11806.39,4280.73,5178
219,-2935.83,11787.91,4289.41,5178
220,-3164.72,12035.92,4299.82,5254
221,-3300.89,12298.13,4308.51,5346
222,-3303.25,12518.01,4317.15,5340
223,-3376.5,12282.09,4325.76,5398
224,-3630.03,12187.41,4334.25,5398
225,-3620.5,12537.01,4342.78,5378
226,-3923.05,12602.0,4351.27,5399
227,-3786.77,12906.59,4359.73,5069
228,-3879.42,12979.35,4368.15,5089
229,-4042.94,13193.77,4376.53,5169
230,-4028.83,13292.74,4384.04,5165
231,-3850.53,13414.47,4394.21,7695
232,-4396.17,13509.32,4402.74,7730
233,-4443.01,13653.04,4410.84,7733
234,-4646.81,13804.2,4419.12,7730
235,-4489.01,13881.07,4427.29,8000
236,-4513.52,14166.61,4435.34,8064
237,-4793.92,14111.15,4443.35,8080
238,-5020.38,14241.69,4451.17,8100
239,-4876.08,14702.86,4458.67,8539
