Index,Lower,Upper
282,210350.15,210997.19
283,210302.64,211187.97
284,210267.73,211334.73
285,210227.27,211511.74
286,210238.14,211631.04
287,210204.18,211810.65
288,210197.15,211905.49
289,210239.89,212040.43
290,210248.65,212111.32
291,210285.43,212237.57
292,210331.71,212369.21
293,210337.34,212473.49
294,210322.74,212570.88
295,210321.59,212700.37
296,210394.56,212838.32
297,210398.62,212918.59
298,210374.58,213054.22
299,210418.19,213085.33
300,210406.76,213248.95
301,210527.2,213354.26
302,210569.72,213397.88
303,210568.57,213571.34
304,210636.24,213660.37
305,210675.52,213750.43
306,210688.8,213810.53
307,210750.28,213874.46
308,210759.97,213963.18
309,210830.6,214055.0
310,210833.25,214144.99
311,210857.65,214259.47
312,210873.74,214360.42
313,210866.25,214466.61
314,210935.98,214554.54
315,210943.34,214607.56
316,210964.02,214725.67
317,210988.64,214826.15
318,211027.11,214865.81
319,211053.93,214996.64
320,211103.34,215069.48
321,211164.34,215202.61
322,211191.65,215244.53
323,211209.53,215329.59
324,211238.67,215397.64
325,211220.07,215497.29
326,211343.72,215559.24
327,211361.0,215612.76
328,211380.47,215745.35
329,211461.76,215790.45
330,211529.41,215920.15
331,211597.23,215998.49
332,211644.83,216129.73
333,211708.42,216204.39
334,211715.63,216281.99
335,211764.01,216406.5
336,211726.66,216429.99
337,211878.5,216486.79
338,211897.01,216598.81
339,211915.5,216708.13
340,212078.25,216742.79
341,212011.7,216857.74
342,212145.23,217035.77
343,212132.38,217092.05
344,212223.34,217168.65
345,212310.53,217276.54
346,212385.89,217390.5
347,212329.65,217508.0
348,212430.44,217605.07
349,212517.32,217634.08
350,212465.16,217705.26
351,212461.48,217761.79
352,212511.46,217800.67
