Index,Lower,Upper,Predicted,Actual
118,30286.17,31235.54,30778.86,30738
119,30167.1,31466.31,30819.29,30936
120,30045.03,31703.09,30878.73,30960
121,29936.73,31835.33,30895.11,30968
122,29879.68,32058.79,30936.06,30886
123,29850.88,32269.27,30985.76,30989
124,29762.64,32421.65,31012.3,30995
125,29674.04,32542.3,31049.85,30794
126,29630.38,32686.26,31104.72,30792
127,29554.52,32779.57,31194.78,30765
128,29621.06,32957.14,31234.55,30615
129,29589.94,33127.84,31285.85,30512
130,29542.43,33326.26,31321.05,30704
131,29489.09,33422.12,31366.96,30744
132,29413.93,33589.17,31419.45,30445
133,29329.29,33661.74,31460.06,30445
134,29407.46,33865.03,31566.13,26909
135,29319.21,33915.82,31571.97,27606
136,29311.51,34195.05,31591.6,27618
137,29291.57,34337.26,31664.47,27668
138,29339.61,34450.42,31733.32,27770
139,29329.44,34632.95,31812.26,27790
140,29308.88,34738.51,31845.32,28143
141,29239.99,34823.46,31890.06,28122
142,29078.61,34894.75,31970.19,28124
143,29009.08,35097.81,32012.68,28124
144,29045.9,35202.31,32067.02,28172
145,29083.34,35433.75,32124.01,28242
146,29152.82,35441.13,32200.8,28352
147,29286.25,35484.36,32262.88,30507
