Index,Lower,Upper
199,15040.98,15601.68
200,14908.07,15728.23
201,14865.53,15830.56
202,14783.65,15945.62
203,14731.47,15998.21
204,14617.24,16048.88
205,14597.78,16118.52
206,14536.33,16163.84
207,14466.71,16247.41
208,14457.51,16300.34
209,14422.24,16406.76
210,14393.86,16415.13
211,14382.6,16486.26
212,14314.86,16520.1
213,14253.16,16565.52
214,14244.68,16649.8
215,14163.71,16659.6
216,14183.82,16642.08
217,14142.93,16752.3
218,14108.46,16776.04
219,14109.49,16779.54
220,14051.01,16817.81
221,14048.91,16893.87
222,14023.57,16927.43
223,13987.61,17019.57
224,13948.98,17072.51
225,13961.29,17093.9
226,13919.91,17121.46
227,13893.62,17162.7
228,13881.88,17259.2
229,13859.44,17279.17
230,13740.77,17286.3
231,13763.83,17368.9
232,13721.23,17433.63
233,13740.33,17482.34
234,13742.18,17507.58
235,13687.89,17487.05
236,13683.85,17493.4
237,13600.78,17528.56
238,13625.88,17568.44
239,13590.77,17516.23
240,13522.48,17610.2
241,13648.59,17575.98
242,13612.82,17598.33
243,13524.37,17664.31
244,13525.17,17711.08
245,13521.09,17706.19
246,13475.38,17747.4
247,13440.51,17750.38
248,13411.81,17800.86
