Index,Lower,Upper
342,22690.75,23266.77
343,22591.53,23404.34
344,22534.87,23524.17
345,22485.89,23631.4
346,22444.76,23731.31
347,22393.94,23823.2
348,22379.15,23945.82
349,22343.99,24023.97
350,22326.62,24171.88
351,22269.46,24267.95
352,22315.6,24326.32
353,22296.54,24379.73
354,22339.52,24494.33
355,22336.53,24544.27
356,22352.75,24649.3
357,22320.36,24710.41
358,22345.11,24785.16
359,22347.8,24858.73
360,22351.17,24954.58
361,22328.64,24997.83
362,22325.42,25125.11
363,22330.47,25128.22
364,22369.87,25197.49
365,22355.76,25280.8
366,22348.68,25303.24
367,22314.14,25381.09
368,22266.36,25447.97
369,22298.28,25499.38
370,22316.3,25590.59
371,22363.05,25618.68
372,22381.19,25638.89
373,22390.68,25716.44
374,22427.89,25796.01
375,22414.91,25856.13
376,22376.29,25899.53
377,22427.39,25944.35
378,22420.38,26038.96
379,22389.95,26098.88
380,22430.21,26209.21
381,22447.55,26271.38
382,22325.44,26366.48
383,22416.03,26422.32
384,22369.06,26477.15
385,22442.58,26468.22
386,22397.88,26602.21
387,22395.13,26712.93
388,22335.07,26788.83
389,22417.05,26807.85
390,22520.35,26815.71
391,22527.92,26865.13
392,22491.47,26953.29
393,22522.24,26983.68
394,22559.96,27031.45
395,22500.53,27106.76
396,22511.5,27108.09
397,22553.83,27159.44
398,22626.06,27204.15
399,22682.83,27266.26
400,22625.8,27296.68
401,22652.06,27355.39
402,22610.27,27413.2
403,22669.47,27518.35
404,22745.13,27573.09
405,22773.45,27648.55
406,22726.96,27677.26
407,22751.73,27775.42
408,22807.26,27773.68
409,22774.93,27830.28
410,22853.88,27911.04
411,22830.72,27918.0
412,22884.74,27921.88
413,22893.43,27987.39
414,22890.89,28030.13
415,22895.95,28065.11
416,22877.18,28152.94
417,22820.93,28206.75
418,22829.92,28278.63
419,22854.61,28344.19
420,22838.04,28416.01
421,22920.16,28500.52
422,22933.66,28556.3
423,22940.45,28670.27
424,23047.39,28746.01
425,23035.58,28741.61
426,23047.82,28853.19
427,23062.19,28878.65
