Index,Lower,Upper,Predicted,Actual
46,61349.42,61939.14,61644.2,61694
47,61336.83,62151.57,61711.52,61834
48,61330.81,62269.18,61778.82,61903
49,61324.63,62411.46,61846.48,62536
50,61320.03,62550.78,61913.68,62546
51,61395.24,62695.61,61980.88,62727
52,61384.96,62832.05,62048.01,62623
53,61424.27,62938.83,62115.1,62776
54,61442.18,63039.61,62182.3,62915
55,61445.64,63098.01,62249.5,64090
56,61444.6,63235.12,62316.83,64173
57,61492.77,63389.78,62383.78,63858
