Index,Lower,Upper
611,36778.01,37383.23
612,36632.39,37544.67
613,36546.54,37660.14
614,36439.04,37780.15
615,36349.63,37834.21
616,36226.7,37921.9
617,36197.37,38026.82
618,36157.86,38089.04
619,36046.39,38117.86
620,35996.47,38163.47
621,35953.86,38245.82
622,35883.05,38346.07
623,35880.78,38373.0
624,35786.67,38446.1
625,35760.84,38498.05
626,35673.51,38482.81
627,35660.26,38617.03
628,35627.46,38696.54
629,35571.78,38688.68
630,35546.65,38774.51
631,35501.91,38817.34
632,35476.81,38862.97
633,35423.32,38935.11
634,35335.59,38938.28
635,35360.22,38974.66
636,35362.17,38963.12
637,35331.49,38981.16
638,35201.06,38957.7
639,35243.14,39001.14
640,35198.67,39047.88
641,35128.22,39099.86
642,35057.59,39203.78
643,35048.52,39206.91
644,35030.02,39186.0
645,35053.29,39203.88
646,34998.32,39189.54
647,34935.65,39238.15
648,34885.04,39315.02
649,34845.32,39325.39
650,34830.32,39390.81
651,34740.0,39439.38
652,34735.33,39461.0
653,34761.32,39491.89
654,34764.6,39475.37
655,34728.26,39574.87
656,34625.58,39625.31
657,34565.03,39686.85
658,34537.95,39670.69
659,34589.71,39695.52
660,34548.53,39756.68
661,34469.72,39772.19
662,34496.41,39801.94
663,34478.64,39840.86
664,34384.25,39894.03
665,34420.89,39878.73
666,34411.52,39901.74
667,34420.17,39884.65
668,34390.01,39852.05
669,34374.32,39858.66
670,34433.24,39815.56
671,34361.99,39932.06
672,34428.1,39899.4
673,34319.77,39980.34
674,34297.43,40014.99
675,34242.52,40043.9
676,34189.67,40072.92
677,34217.06,40070.39
678,34204.06,40104.57
679,34198.81,40075.79
680,34155.6,40105.33
681,34155.52,40152.37
682,34143.96,40227.74
683,34109.17,40255.4
684,34097.2,40264.87
685,34066.88,40292.29
686,34003.56,40282.63
687,34053.58,40376.88
688,33966.98,40482.02
689,33780.8,40477.14
690,33750.47,40529.72
691,33694.08,40584.63
692,33718.8,40425.13
693,33766.44,40536.94
694,33747.71,40659.63
695,33730.98,40686.19
696,33673.48,40680.6
697,33605.24,40769.2
698,33576.17,40788.59
699,33628.45,40815.64
700,33653.09,40815.52
701,33627.79,40933.61
702,33617.18,41000.79
703,33656.14,41039.63
704,33598.87,41018.12
705,33586.86,41154.08
706,33598.89,41154.0
707,33541.94,41140.91
708,33585.25,41184.43
709,33496.35,41256.94
710,33566.23,41167.49
711,33538.02,41274.44
712,33499.0,41314.77
713,33446.58,41371.63
714,33375.81,41287.11
715,33445.02,41367.1
716,33487.8,41495.02
717,33466.08,41446.83
718,33423.24,41378.42
719,33405.11,41399.46
720,33369.93,41351.73
721,33366.99,41350.08
722,33347.21,41315.26
723,33333.75,41565.63
724,33249.17,41463.34
725,33208.24,41535.74
726,33213.47,41496.21
727,33198.11,41516.28
728,33126.86,41564.12
729,33184.17,41481.12
730,33162.21,41653.78
731,33199.94,41614.78
732,33107.58,41680.45
733,33100.0,41730.18
734,33044.34,41858.24
735,33091.61,41782.84
736,33067.3,41789.33
737,33070.66,41797.66
738,33114.61,41927.7
739,33045.49,41935.82
740,32961.31,42064.51
741,32904.38,42008.08
742,32887.85,42008.48
743,32893.8,42073.32
744,32875.04,42113.43
745,32789.12,42147.56
746,32750.91,42056.26
747,32683.85,42100.7
748,32743.37,42059.7
749,32786.11,42036.64
750,32809.34,42084.97
751,32744.87,42115.25
752,32769.66,42190.26
753,32684.26,42145.15
754,32635.88,42142.27
755,32763.32,42131.44
756,32730.13,42160.77
757,32740.05,42196.14
758,32658.88,42212.78
759,32698.89,42026.04
760,32641.06,42084.34
761,32601.33,42146.24
762,32545.43,42248.57
763,32584.32,42188.44
