Index,Lower,Upper,Predicted,Actual
80,3623.48,4040.05,3851.31,4690
81,3564.35,4145.99,3862.63,5232
82,3530.49,4223.7,3873.66,5228
83,3458.89,4299.44,3884.69,5173
84,3440.56,4362.54,3895.87,5074
85,3412.11,4404.72,3907.02,5059
86,3370.15,4466.19,3918.17,5049
87,3357.12,4518.38,3929.35,4929
88,3305.77,4532.93,3940.53,4929
89,3263.45,4591.26,3951.71,4949
90,3256.3,4656.44,3962.91,5089
91,3236.93,4696.35,3974.12,5209
92,3191.91,4696.73,3985.31,5229
93,3182.15,4719.84,3996.52,5294
94,3172.19,4727.73,4007.7,5404
95,3152.18,4787.03,4018.87,5222
96,3106.31,4842.29,4030.01,5322
97,3121.26,4854.34,4041.18,5282
98,3126.75,4892.65,4052.36,5307
99,3125.15,4914.28,4063.54,5537
