Index,Lower,Upper,Predicted,Actual
2401,638427.33,642603.41,640562.69,640396
2402,637687.01,643711.79,640746.75,640398
2403,636803.37,644594.46,640779.4,640398
2404,636578.33,645517.62,641056.25,643808
2405,636056.47,646004.93,641155.66,640442
2406,635456.27,646478.23,641011.4,640822
2407,635224.94,647064.4,641106.75,643794
2408,635059.2,647474.95,641208.54,633736
2409,634680.55,647918.93,641441.25,645020
2410,634457.43,648539.07,641921.09,645049
2411,633753.12,648967.0,641892.38,640852
2412,633719.33,649484.55,641976.84,640879
2413,634035.74,650108.62,642065.04,645049
2414,633584.04,650487.31,642078.01,640880
2415,633098.99,650813.27,641979.78,640954
2416,633058.34,651146.13,641977.24,640960
2417,633283.22,651570.04,642204.19,640950
2418,633261.55,651700.85,642502.22,640974
2419,633077.98,652096.29,642593.66,641062
2420,633299.11,652252.62,642812.12,641062
2421,633167.46,652670.27,642789.61,641097
2422,633053.92,653266.07,643114.01,641109
2423,633033.07,653385.97,643086.92,641109
2424,632720.27,653490.71,643223.86,641479
2425,632712.89,653990.97,643356.58,641650
2426,632875.35,654746.98,643538.08,641663
2427,632235.69,655298.64,643603.0,645144
2428,631681.35,655566.51,643622.22,641694
2429,632068.71,655667.5,643661.38,645156
2430,631818.4,656480.73,643783.29,640397
2431,631227.11,656083.31,643616.49,645193
2432,631295.05,656668.52,643892.16,640375
2433,631019.53,657068.57,643974.69,640405
2434,630924.85,657327.7,643994.07,640547
2435,630697.24,657799.07,643988.54,640577
2436,631207.76,658202.95,644165.09,640751
2437,631300.99,658178.44,644267.14,640700
2438,631206.93,658171.66,644292.69,640702
2439,631535.11,658591.98,644558.37,640720
2440,631655.87,659610.99,645263.07,645726
2441,631823.48,659960.14,645452.84,640729
2442,631517.82,660188.05,645291.81,640851
2443,631176.94,660141.18,645450.31,640881
2444,631161.88,660845.19,645675.96,641223
2445,631128.0,661165.66,646051.41,641243
2446,631137.19,661743.12,646085.08,641233
2447,630677.74,661913.93,646551.76,641933
2448,630787.15,662496.65,646689.38,641977
2449,631000.21,663013.19,646815.47,645726
2450,631124.92,662919.72,646818.54,641977
2451,631243.14,662597.22,647237.57,645717
2452,631326.39,663133.28,647128.93,641977
2453,630715.21,663354.72,646989.34,642073
2454,630973.7,663849.97,647087.17,642056
2455,631302.38,663724.95,647446.22,642064
2456,631196.37,664432.86,647508.0,642117
2457,631199.93,664738.51,647755.92,642128
2458,631501.1,665635.15,648104.58,645847
2459,631077.01,666430.34,648453.01,642233
2460,631243.38,666561.94,648529.5,645847
2461,631638.15,666996.72,648251.27,642249
2462,631492.94,666938.45,648262.36,642420
2463,631371.82,667535.88,648679.79,646084
2464,630989.12,668061.86,649016.3,642440
2465,631267.71,667417.84,648900.68,642452
2466,630985.01,667907.81,649135.63,642421
2467,631106.46,668545.12,649342.61,642475
2468,630840.88,668333.17,649542.63,642473
2469,631325.16,669210.45,649928.13,642528
2470,631353.59,669612.72,650401.87,643541
2471,631515.34,669431.34,650692.67,643591
2472,631345.89,669555.09,650749.69,643557
2473,631255.04,669485.25,650814.04,643364
2474,632001.38,669572.61,650568.26,643362
2475,631755.42,670179.45,650435.07,643414
2476,632170.99,670300.29,650882.75,645891
2477,632266.48,670522.26,651238.18,643414
2478,632772.42,670958.42,651366.22,645999
2479,632225.6,670659.01,650925.65,643486
2480,631956.45,671500.68,651054.78,643488
2481,632180.96,671885.22,651372.46,643736
2482,632237.77,672003.23,651690.02,644074
2483,632670.69,672255.67,652070.61,644119
2484,632072.21,672209.22,651993.31,645997
2485,631869.94,672239.49,651750.08,644059
2486,631828.3,672643.51,652173.81,644128
2487,632084.14,673192.77,652136.08,644144
2488,631532.43,673595.61,652458.38,644150
2489,631555.5,673573.98,652558.15,644085
2490,630932.45,673464.5,652787.41,644098
2491,631585.01,673744.88,652664.54,644153
2492,630985.57,674414.36,652736.69,645998
2493,633301.85,676052.23,654664.4,647160
2494,632942.94,676455.54,654937.77,647160
2495,632684.26,676323.57,654704.96,644160
2496,632588.21,676645.82,654669.63,644148
2497,632236.87,677070.81,654787.21,644238
2498,632145.64,677377.46,654934.54,644245
2499,632675.86,677108.73,654819.86,644240
2500,632832.39,677843.52,655378.62,647170
2501,632713.56,677526.49,655040.12,644242
2502,631985.07,677385.84,654867.62,644304
2503,631925.86,678463.23,655106.74,644304
2504,632377.46,678741.34,655265.89,644426
2505,632575.49,678669.27,655437.88,644526
2506,631711.22,678913.95,655726.41,644526
2507,632055.8,678826.51,655981.74,647170
2508,631806.38,678376.31,655852.35,647170
2509,631708.73,678869.43,656279.13,644506
2510,631350.72,679213.21,655697.8,647170
2511,632124.31,679477.7,655787.69,644583
2512,632292.64,679232.62,655660.37,644596
2513,632709.34,679294.94,655454.83,644596
2514,631789.68,679240.99,655848.93,644743
2515,631585.48,679443.12,655783.46,644753
2516,631232.34,679866.84,656233.78,644641
2517,630172.2,679539.87,655815.11,644672
2518,630382.55,679757.99,656178.53,644675
2519,630895.84,679873.64,656247.52,644666
2520,630377.81,680301.1,656416.26,644568
2521,630384.77,681232.81,656551.05,644480
2522,630298.75,681134.69,656674.49,647869
2523,630558.54,681068.51,656802.9,644485
2524,630139.09,680569.0,656304.35,644625
2525,630108.58,681442.69,656250.42,644625
2526,629903.41,681750.3,656400.75,644615
2527,629849.96,680873.46,655853.62,644620
2528,630291.4,680783.65,656326.9,643207
2529,630219.32,681800.93,656186.01,643229
2530,630166.81,681469.53,656335.4,643196
2531,630672.49,682485.94,656650.26,648161
2532,630831.27,683452.79,656465.58,643193
2533,631406.27,683622.55,657204.65,648320
2534,631200.13,683952.25,656879.08,651348
2535,631416.41,684083.91,657185.34,651350
2536,630986.79,684202.32,657087.0,643209
2537,631160.03,684595.94,657361.67,643214
2538,630962.1,684831.31,657294.64,643339
2539,631392.47,684632.85,657379.34,643339
2540,631352.52,684392.6,657439.08,643344
2541,630955.03,685042.1,657591.88,643344
2542,630802.17,685841.39,657894.84,643351
2543,630966.8,686319.69,657953.76,643314
2544,630951.45,687079.04,658139.78,643423
2545,631694.17,686993.79,658399.12,651392
2546,631708.78,687571.55,658935.96,643423
2547,631660.97,687775.71,659348.12,651392
2548,631707.12,687752.54,659096.78,643444
2549,631318.68,687746.21,659040.6,643452
2550,631598.55,687764.65,659343.41,643472
2551,631582.44,687801.77,659411.5,643868
2552,631867.52,688043.6,659726.82,643868
2553,631902.23,688552.27,659764.43,644150
