Index,Lower,Upper,Predicted,Actual
611,36863.16,37405.13,37134.45,37087
612,36711.18,37574.38,37158.13,37117
613,36658.2,37736.95,37193.44,37101
614,36600.11,37852.62,37218.57,37183
615,36594.5,37961.61,37245.32,37219
616,36522.97,38071.31,37269.46,37235
617,36463.93,38215.01,37308.67,37349
618,36428.33,38283.92,37370.7,37865
619,36365.04,38380.34,37388.17,37858
620,36327.33,38502.62,37434.25,37880
621,36263.91,38546.98,37450.19,37885
622,36270.49,38606.77,37489.68,37796
623,36241.51,38663.98,37550.41,37922
624,36277.11,38720.81,37556.58,38138
625,36260.17,38778.2,37595.86,37718
626,36263.6,38843.68,37602.53,37683
627,36222.84,38957.21,37656.16,37683
628,36192.98,39049.23,37707.26,37691
629,36204.36,39180.44,37721.96,37719
630,36155.89,39281.03,37788.54,37719
631,36188.87,39368.59,37811.08,37569
632,36141.01,39464.71,37851.18,37629
633,36098.7,39528.46,37880.6,37629
634,36063.09,39629.31,37930.32,37629
635,36105.09,39720.36,37972.28,37642
636,36047.6,39668.41,37976.56,38087
637,36079.69,39776.75,37998.82,38072
638,36047.18,39897.91,38008.15,38072
639,36122.85,39982.23,38061.37,38042
640,36103.93,39975.09,38092.87,38075
641,36076.34,40116.24,38127.39,38064
642,36067.98,40189.09,38193.82,38065
643,36129.32,40238.12,38219.28,38060
644,36155.47,40291.21,38238.8,38060
645,35965.14,40360.56,38270.28,38060
646,36021.34,40455.23,38286.03,38118
647,35973.59,40539.52,38337.59,38118
648,36038.04,40614.96,38418.44,38118
649,36027.73,40639.43,38447.87,37968
650,36011.76,40670.68,38482.12,37973
651,35967.63,40719.85,38544.26,37973
652,36018.82,40827.11,38541.18,37880
653,36061.17,40955.91,38570.71,37920
654,36130.8,41007.86,38566.69,37940
655,36157.49,41105.9,38642.45,38044
656,36159.23,41227.22,38668.38,38134
657,36198.78,41228.08,38731.31,38154
658,36244.17,41268.08,38772.39,38144
659,36311.16,41393.37,38783.68,38239
660,36306.61,41437.99,38815.83,38239
661,36248.0,41447.69,38872.4,38207
662,36267.29,41489.96,38877.92,38207
663,36250.96,41503.7,38894.55,38207
664,36217.15,41600.32,38930.1,38207
665,36205.55,41637.16,39011.81,38207
666,36256.41,41733.63,39001.5,38297
667,36235.03,41782.09,39013.87,38297
668,36321.42,41817.89,39080.28,38302
669,36318.14,41887.43,39129.32,38362
670,36305.56,41947.96,39160.55,38391
671,36379.12,41992.7,39216.24,38481
672,36403.29,42074.26,39243.71,38596
673,36432.49,42159.76,39260.64,38721
674,36432.41,42250.42,39283.41,38711
675,36348.94,42331.05,39344.42,38741
676,36380.15,42412.76,39361.75,38741
677,36364.24,42492.25,39374.61,38761
678,36327.32,42487.72,39469.01,38881
679,36292.2,42566.07,39499.51,38881
680,36253.4,42633.98,39529.34,38979
681,36256.07,42689.29,39531.0,39094
682,36356.12,42886.75,39574.19,39007
683,36362.69,42943.8,39588.76,39222
684,36292.02,42926.87,39623.03,39332
685,36350.1,42988.23,39643.08,39431
686,36413.45,43079.06,39685.82,39471
687,36468.33,43112.63,39742.57,39471
688,36325.32,43134.66,39769.81,39471
689,36388.15,43198.82,39796.75,39364
690,36497.73,43257.93,39823.94,39184
691,36476.71,43293.91,39871.94,39174
692,36563.64,43358.92,39932.66,39182
693,36654.64,43508.34,39977.13,39542
694,36557.95,43521.04,40028.44,39640
695,36529.91,43545.05,40045.27,39580
696,36618.78,43542.41,40042.76,39530
697,36644.99,43602.3,40074.77,39550
698,36615.59,43689.46,40110.54,39108
699,36661.11,43737.84,40162.69,39198
