Index,Lower,Upper
583,44669.46,45441.81
584,44506.84,45579.5
585,44411.71,45771.95
586,44267.1,45876.54
587,44169.95,45979.75
588,44024.45,46049.36
589,43997.42,46148.46
590,43955.96,46221.88
591,43871.89,46283.36
592,43776.25,46381.06
593,43776.08,46476.6
594,43701.96,46511.67
595,43709.54,46562.35
596,43585.68,46688.55
597,43533.41,46742.41
598,43532.86,46764.34
599,43493.65,46860.59
600,43456.17,46908.67
601,43398.89,47017.91
602,43310.58,47087.99
603,43140.18,47004.82
604,43181.17,47052.79
605,43101.15,47072.76
606,42986.06,47087.26
607,42977.72,47158.33
608,42951.92,47237.91
609,42863.37,47245.21
610,42845.07,47348.51
611,42792.79,47401.33
612,42766.96,47422.84
613,42797.11,47428.71
614,42693.37,47503.41
615,42760.81,47568.55
616,42684.46,47546.4
617,42605.91,47575.85
618,42569.54,47583.01
619,42550.44,47692.11
620,42438.21,47648.64
621,42477.69,47683.77
622,42344.31,47657.25
623,42399.83,47666.13
624,42350.34,47821.47
625,42369.47,47840.1
626,42308.02,47943.94
627,42392.19,47927.35
628,42428.66,47903.77
629,42346.18,47912.72
630,42320.79,47993.7
631,42157.91,48141.56
632,42232.57,48127.44
633,42203.44,48216.74
634,42165.24,48235.3
635,42219.1,48196.95
636,42147.79,48155.07
637,42062.44,48242.28
638,41976.16,48183.57
639,42003.97,48182.58
640,41891.68,48268.3
641,41955.29,48309.61
642,41922.09,48312.39
643,41939.87,48414.88
644,41870.71,48395.22
645,41863.84,48430.78
646,41911.93,48497.84
647,41802.44,48449.39
648,41779.66,48521.88
649,41784.36,48610.93
650,41721.48,48632.95
651,41613.57,48711.79
652,41588.47,48605.34
653,41669.75,48738.4
654,41664.13,48795.62
655,41618.91,48842.77
656,41631.8,48821.86
657,41662.66,48848.97
658,41529.2,48967.55
659,41552.4,49042.46
660,41484.45,48903.83
661,41420.63,48955.03
662,41349.26,48958.28
663,41345.01,48810.06
664,41308.94,48896.96
665,41383.39,48946.17
666,41279.15,49011.62
667,41187.49,49033.08
668,41214.7,49097.57
669,41275.99,49031.2
670,41232.94,49046.52
671,41246.65,49073.6
672,41293.95,49179.36
673,41355.16,49169.75
674,41307.58,49135.45
675,41391.72,49208.26
676,41390.86,49196.62
677,41321.57,49210.47
678,41267.08,49172.03
679,41212.73,49175.03
680,41237.33,49244.74
681,41259.5,49169.43
682,41320.85,49252.06
683,41307.36,49253.46
684,41271.53,49295.18
685,41189.28,49387.23
686,41182.55,49432.29
687,41185.34,49541.59
688,41141.41,49601.02
689,41112.07,49598.1
690,41115.75,49801.7
691,41014.84,49766.8
692,41052.12,49677.69
693,41162.65,49681.08
694,41081.16,49675.22
695,41054.67,49741.54
696,41105.27,49752.37
697,40998.04,49710.28
698,41010.17,49800.86
699,40909.46,49952.38
700,40982.85,49832.81
701,40981.46,49857.72
702,41034.21,49928.3
703,41087.53,49917.82
704,41075.13,49909.19
705,41062.99,49979.98
706,40995.22,50085.54
707,40831.19,49977.33
708,40935.11,49952.26
709,40818.03,49917.77
710,40865.05,49925.1
711,40846.9,50040.47
712,40727.7,50062.06
713,40809.55,50083.88
714,40769.31,50096.79
715,40669.4,50282.48
716,40731.23,50233.75
717,40720.8,50285.86
718,40737.72,50352.41
719,40869.57,50381.96
720,40807.98,50325.4
721,40812.69,50301.05
722,40856.27,50361.88
723,40792.98,50454.36
724,40646.38,50589.58
725,40694.67,50591.1
726,40628.7,50507.84
727,40603.68,50582.06
728,40615.51,50542.83
