Index,Lower,Upper,Predicted,Actual
317,24675.4,25242.98,24958.23,24989
318,24600.67,25397.78,25013.84,25359
319,24561.94,25537.25,25068.25,25387
320,24551.78,25668.51,25122.49,25402
321,24547.63,25777.95,25178.57,25416
322,24540.23,25900.91,25232.22,25680
323,24546.58,26056.45,25287.2,25698
324,24532.86,26164.18,25342.28,25664
325,24520.93,26223.79,25397.87,26284
326,24552.01,26373.57,25452.95,26332
327,24580.43,26447.53,25507.61,26352
328,24549.89,26556.27,25562.26,26372
329,24550.9,26647.78,25616.5,26376
330,24597.3,26743.15,25671.16,26513
331,24632.78,26848.79,25725.82,26525
332,24616.17,26919.24,25778.22,26085
333,24616.93,27056.16,25832.46,26095
334,24629.69,27118.54,25888.54,26095
335,24614.48,27203.78,25940.93,26080
336,24630.35,27307.63,25992.64,26120
337,24690.96,27399.64,26046.04,26124
338,24750.74,27486.95,26100.7,26227
339,24765.51,27586.69,26154.94,26382
340,24844.88,27695.35,26241.92,26374
341,24857.18,27697.52,26264.43,26438
342,24917.48,27821.81,26319.5,26458
343,24967.82,27859.19,26373.59,26434
344,24993.21,27915.47,26427.83,26436
345,25005.0,27954.01,26482.07,26366
346,25056.04,28064.62,26536.31,26371
347,25111.82,28155.88,26590.55,26421
348,25120.27,28206.17,26645.2,26471
349,25166.0,28272.07,26699.44,26827
350,25194.62,28385.01,26753.68,26832
351,25272.02,28421.99,26808.34,26858
352,25302.54,28532.13,26862.58,26867
353,25332.22,28590.39,26916.82,26874
354,25322.68,28744.25,26971.06,26884
355,25344.79,28739.79,27024.87,27059
356,25399.93,28791.68,27078.28,26869
357,25439.49,28904.96,27132.51,26879
358,25473.29,29031.45,27186.75,26939
359,25510.8,29049.48,27240.99,26950
360,25529.89,29148.01,27295.23,27010
361,25556.24,29168.33,27349.47,27013
362,25556.64,29227.95,27403.71,27023
363,25591.2,29280.46,27458.35,27040
364,25626.1,29359.35,27519.7,27623
365,25651.91,29462.04,27574.11,27658
366,25689.07,29569.52,27629.19,27673
367,25668.81,29621.0,27683.85,27733
368,25688.93,29708.23,27738.09,27738
369,25778.89,29843.47,27830.51,27757
370,25766.94,29904.15,27845.47,27733
371,25771.04,29929.58,27899.38,28361
372,25803.49,30040.13,27954.04,28422
373,25784.98,30077.89,28008.28,28422
374,25889.65,30203.29,28062.85,28457
375,25907.8,30255.07,28123.05,28694
376,25883.3,30297.41,28177.29,28721
377,25873.86,30344.04,28232.36,28770
378,25936.36,30429.86,28287.44,28800
379,25953.29,30516.69,28346.29,29083
380,26008.98,30584.46,28401.45,29105
381,26070.02,30613.86,28456.53,29155
382,26110.15,30715.54,28510.77,29262
383,26217.27,30804.97,28574.3,29689
384,26277.47,30891.2,28628.96,29719
385,26274.4,30952.74,28684.27,30626
386,26415.39,31157.73,28849.2,30285
387,26332.28,31095.87,28785.68,30290
388,26292.55,31139.92,28839.92,30300
389,26364.34,31202.66,28894.24,30317
390,26410.9,31342.04,28948.63,30442
391,26433.1,31460.78,29002.78,30480
392,26490.73,31486.29,29057.02,30590
393,26580.56,31563.65,29111.26,30620
394,26601.96,31640.82,29165.84,31366
395,26598.02,31766.01,29220.08,42328
