Index,Lower,Upper,Predicted,Actual
434,25828.59,26561.81,26197.82,26275
435,25726.6,26732.78,26221.07,26282
436,25604.1,26884.83,26244.26,26286
437,25517.32,26960.95,26267.42,26346
438,25434.91,27123.44,26290.56,26462
439,25359.53,27179.67,26311.38,26454
440,25272.54,27258.57,26335.92,26449
441,25245.39,27333.32,26358.98,26473
442,25204.79,27425.03,26382.01,26480
443,25203.14,27507.38,26405.04,26725
444,25136.52,27540.45,26430.34,26794
445,25111.15,27645.28,26453.35,26808
446,25085.18,27710.23,26476.35,26833
447,25058.34,27762.03,26500.79,26850
448,25069.15,27842.94,26525.98,27088
449,25097.06,27955.13,26548.97,27146
450,25094.14,28025.25,26569.27,27146
451,25070.49,28143.72,26592.26,27146
452,24961.19,28184.1,26615.34,27146
453,24955.03,28241.71,26643.7,27229
454,24954.31,28322.4,26667.83,27301
455,24950.04,28357.24,26690.81,27373
456,24928.85,28411.23,26713.8,27138
457,24914.53,28510.79,26736.78,27143
458,24854.97,28542.14,26759.76,27338
459,24851.41,28643.0,26784.81,27350
460,24871.48,28718.13,26812.06,27377
461,24831.72,28714.14,26837.11,27610
462,24800.55,28814.45,26859.8,27555
463,24775.25,28902.65,26882.79,27565
464,24760.19,28916.33,26910.11,27527
465,24721.29,28989.89,26934.33,27766
466,24663.04,29087.06,26957.93,27763
467,24703.97,29141.8,26980.91,27765
468,24692.71,29181.76,27003.89,27767
469,24653.67,29228.53,27026.9,27778
470,24623.05,29297.84,27049.88,27880
471,24552.55,29378.02,27079.7,28015
472,24565.91,29436.48,27105.26,28262
473,24595.42,29464.73,27127.95,28261
474,24625.45,29536.07,27161.59,28394
475,24708.9,29557.46,27182.2,27629
476,24659.65,29576.07,27205.18,27632
477,24654.09,29612.09,27228.16,27632
478,24660.48,29677.2,27253.2,27655
479,24666.79,29769.53,27278.42,27679
480,24707.51,29850.5,27301.41,27874
481,24770.39,29928.66,27324.97,27978
482,24737.03,29846.36,27349.43,27766
483,24755.38,29998.18,27372.41,27865
484,24691.32,29972.94,27396.56,27866
485,24826.52,29974.05,27419.72,27993
486,24825.5,30008.41,27442.7,28003
487,24823.46,30053.94,27465.69,28000
488,24800.71,30046.71,27487.32,27974
489,24821.73,30101.78,27514.52,28078
490,24816.54,30188.56,27539.47,28039
491,24814.14,30237.53,27564.51,28081
492,24921.38,30257.33,27587.49,28081
493,24869.77,30324.72,27610.48,28120
494,24793.35,30395.82,27633.46,28139
495,24710.62,30384.97,27658.5,28218
496,24718.35,30456.28,27680.98,28258
497,24875.32,30566.87,27703.96,28269
498,24859.37,30603.97,27726.94,28279
499,24920.36,30670.77,27749.92,28279
500,24908.15,30635.51,27772.9,28282
501,24908.4,30783.55,27797.56,28342
502,24940.19,30790.21,27812.81,28352
503,24920.58,30843.98,27835.79,28352
504,24883.52,30839.65,27858.77,28370
505,24888.75,30846.63,27880.38,28371
506,24919.16,30936.59,27907.48,28403
507,24942.03,30905.63,27930.47,28446
508,24963.66,30958.18,27953.33,28668
509,24932.37,31017.37,27974.32,28551
510,24966.8,31176.12,27997.3,28657
511,24993.19,31074.03,28020.29,28495
512,25045.81,31136.55,28043.27,28485
513,25014.3,31174.19,28066.25,28491
514,25031.81,31260.11,28088.61,28501
515,25094.95,31317.64,28111.6,28572
516,24975.91,31369.61,28134.58,29022
517,25025.51,31428.01,28156.04,29024
518,24969.65,31425.25,28179.02,29001
519,24954.08,31454.92,28202.0,29024
520,24878.3,31507.01,28224.98,28598
521,24913.73,31605.32,28249.11,28669
522,24988.34,31601.91,28272.09,29045
523,25044.34,31635.15,28295.79,29066
524,25040.12,31725.82,28318.77,29071
525,24954.42,31787.19,28341.75,28768
526,24972.59,31781.08,28366.79,28792
527,24916.24,31802.76,28390.46,28800
528,24887.15,31993.18,28419.69,28985
529,25017.87,32003.14,28442.67,28985
530,24975.39,31997.55,28465.65,28987
531,24984.27,31965.84,28488.63,29043
532,24960.36,32030.03,28511.61,29074
533,24892.69,32093.05,28534.6,29099
534,24950.32,32059.04,28557.21,29138
535,24912.42,32124.15,28585.12,29358
536,24907.65,32167.68,28611.52,29208
537,25010.63,32211.28,28636.57,29234
538,25015.34,32237.59,28657.49,29256
539,24981.07,32243.86,28680.5,29300
540,24985.38,32351.94,28703.48,29751
541,25123.07,32422.27,28726.46,30411
542,24991.85,32534.76,28751.51,30433
