Index,Lower,Upper,Predicted,Actual
282,210349.15,210978.36,210659.01,216654
283,210256.8,211132.38,210720.5,216766
284,210254.57,211324.72,210776.97,216796
285,210210.64,211472.79,210846.84,216791
286,210191.16,211650.97,210908.92,216806
287,210138.48,211739.99,210975.92,216901
288,210190.53,211878.38,211010.56,216904
289,210189.69,211985.03,211093.15,217199
290,210138.43,212171.24,211137.18,217254
291,210212.25,212234.76,211229.27,217252
292,210225.09,212338.54,211278.04,217444
293,210232.83,212456.01,211332.71,217977
294,210249.16,212576.53,211396.72,212480
295,210209.52,212649.12,211481.8,212481
296,210220.32,212813.15,211538.55,212536
297,210312.03,212915.2,211576.78,218208
298,210303.45,213067.59,211688.35,218571
299,210338.16,213184.39,211781.53,218771
300,210330.68,213287.42,211845.49,218837
301,210357.35,213393.0,211916.89,218832
302,210341.52,213504.27,211955.9,219094
303,210395.02,213593.25,212025.11,219146
304,210419.88,213687.49,212087.36,219441
305,210422.53,213813.81,212146.29,219442
306,210426.77,213957.96,212219.39,219895
307,210484.55,214054.05,212277.41,220107
308,210520.89,214180.71,212319.18,220179
309,210499.76,214231.46,212398.03,220179
310,210592.0,214330.29,212477.08,220299
311,210604.81,214361.69,212550.45,220494
312,210622.18,214487.14,212622.47,220096
313,210666.17,214678.65,212657.12,219961
314,210706.19,214706.87,212724.94,219966
315,210682.36,214805.98,212790.54,220169
316,210632.12,214901.46,212810.38,220212
317,210620.4,215029.12,212870.65,220222
318,210651.49,215155.5,212920.41,220234
319,210709.51,215308.86,213014.18,220302
320,210767.05,215409.2,213069.32,220536
321,210877.47,215456.43,213127.19,220690
322,210876.35,215467.24,213214.72,220805
323,210917.9,215574.04,213291.87,220835
324,210975.32,215629.45,213363.59,220906
325,210945.08,215724.34,213423.74,220876
326,211039.61,215832.49,213444.18,220993
327,211058.25,215937.45,213541.92,221092
328,211060.17,215980.35,213582.86,221053
329,211115.36,216114.79,213642.62,221036
330,211089.89,216234.01,213743.91,221426
331,211115.45,216283.65,213801.31,221561
332,211154.69,216456.77,213836.26,221686
333,211261.28,216512.53,213919.87,221781
334,211293.8,216556.7,213964.7,221876
335,211404.77,216610.13,214048.96,221931
336,211346.21,216691.88,214064.53,222181
337,211369.36,216784.57,214119.25,222203
338,211507.32,216877.39,214181.44,222290
339,211531.09,216910.71,214249.19,222540
340,211529.69,217052.68,214357.15,222562
341,211525.19,217238.15,214400.92,222652
342,211544.34,217378.49,214466.24,222682
343,211657.46,217409.5,214526.8,222847
344,211673.49,217478.31,214580.1,222801
345,211764.0,217561.14,214636.05,222841
346,211789.68,217575.29,214723.87,222818
347,211849.76,217658.05,214792.27,222828
348,211857.7,217771.09,214909.37,222830
349,211985.99,217860.14,214946.7,222878
350,212081.8,217979.74,215027.24,222875
351,212067.11,218104.08,215130.09,223227
352,212103.79,218176.22,215145.79,223285
