Index,Lower,Upper,Predicted,Actual
342,22673.43,23273.17,22990.59,23042
343,22621.42,23418.76,23031.96,23047
344,22548.46,23541.61,23051.24,23057
345,22527.62,23654.11,23074.65,23077
346,22458.69,23747.2,23120.6,23236
347,22424.32,23836.07,23135.39,23199
348,22334.4,23905.11,23195.42,23185
349,22320.89,23989.94,23202.02,23135
350,22283.02,24138.73,23235.5,23173
351,22244.17,24235.09,23286.29,23173
352,22262.62,24293.07,23303.53,23175
353,22251.9,24413.3,23342.95,25387
354,22244.45,24546.6,23391.15,24744
355,22276.44,24632.14,23417.28,24746
356,22226.01,24663.44,23448.71,24746
357,22291.06,24780.88,23471.71,24751
358,22253.45,24849.5,23505.5,24845
359,22221.06,24909.0,23529.23,25095
360,22238.06,24972.06,23594.45,25101
361,22225.47,25060.34,23635.44,25090
362,22152.66,25144.39,23670.18,24382
363,22185.94,25220.07,23691.54,24384
364,22176.46,25357.38,23742.65,25124
365,22142.18,25382.99,23769.14,24748
366,22164.02,25433.28,23796.2,24788
367,22144.65,25461.96,23842.92,24544
368,22132.43,25559.74,23865.82,24549
369,22163.35,25614.52,23911.6,24569
370,22130.53,25725.88,23922.67,24569
371,22139.05,25806.94,23998.27,24570
372,22154.95,25931.87,23987.2,24570
373,22143.43,25985.91,24016.4,24570
374,22181.41,26022.86,24081.94,24620
375,22153.98,26044.4,24118.91,24620
376,22153.2,26110.72,24143.5,25297
377,22181.96,26187.71,24181.56,25030
378,22227.89,26188.24,24260.66,24950
379,22212.03,26353.35,24327.07,25639
380,22267.63,26385.3,24342.29,25590
381,22180.38,26456.64,24353.02,25752
382,22186.97,26453.4,24383.53,25748
383,22177.05,26535.53,24376.75,25746
384,22228.65,26606.56,24424.68,25043
385,22244.25,26592.27,24435.47,25048
386,22306.23,26654.88,24482.99,25172
387,22345.92,26715.16,24559.16,25540
388,22311.88,26784.44,24594.0,25630
389,22330.82,26847.38,24631.57,25370
390,22309.39,26874.49,24655.4,25380
391,22294.25,27004.98,24674.79,25502
392,22307.44,27040.0,24690.58,25504
393,22373.97,27147.23,24754.32,25568
394,22345.36,27147.71,24772.3,25578
395,22303.69,27172.14,24824.95,25672
396,22321.13,27239.24,24873.66,25252
397,22274.0,27251.54,24895.58,25252
398,22391.02,27314.68,24875.84,25262
399,22293.2,27365.45,24914.72,25252
400,22261.95,27428.23,24942.42,25255
401,22277.2,27511.73,25015.36,25790
402,22313.85,27547.35,25033.78,25800
403,22319.61,27593.47,25100.61,25842
404,22321.32,27617.12,25156.43,25772
405,22397.22,27681.64,25186.79,25535
406,22318.07,27725.27,25230.55,25985
407,22375.57,27814.5,25257.26,26624
408,22354.94,27827.71,25292.29,26617
409,22352.58,27890.05,25347.08,26652
410,22353.64,27927.74,25367.18,26667
411,22418.27,28036.46,25410.47,27207
412,22456.07,28122.17,25433.55,26972
413,22482.54,28185.44,25488.15,26967
414,22568.93,28230.95,25496.64,26904
415,22442.6,28247.09,25511.24,26895
416,22478.59,28330.12,25557.61,26910
417,22456.99,28385.96,25566.51,27525
418,22489.94,28513.25,25594.0,27530
419,22488.81,28587.71,25606.07,27570
420,22452.32,28618.35,25642.29,27595
421,22536.72,28645.81,25700.94,27635
422,22518.93,28689.75,25732.19,27645
423,22645.57,28819.92,25740.81,27648
424,22619.47,28831.29,25790.38,27800
425,22666.69,28946.54,25825.58,29240
426,22640.65,28964.14,25851.66,29330
427,22681.21,28996.95,25892.79,29340
